Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,QuyMo,ViDo,KinhDo,LoaiTin,Quan,Price_per_m2
710000000.0,45.0,1,1,Đông-Nam,Tây-Bắc,Nhà nguyên bản.,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,Gồm 3 tòa cao 35 tầng,20.9635982513428,105.82803344726601,Tin thường,Hoàng Mai,15777777.777777778
1090000000.0,61.0,2,2,Tây-Bắc,Đông-Nam,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,"Tổng diện tích mặt sàn 87.803m2, gồm 3 tòa chung cư HH4A, HH4B, HH4C",20.963314056396502,105.82673645019501,Tin thường,Hoàng Mai,17868852.459016394
6200000000.0,245.5,5,3,Đông-Nam,Đông-Bắc,Cơ bản.,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội,19 tầng và diện tích xây dựng trên diện tích 1300 m2,21.0511646270752,105.79280090332001,Tin thường,Bắc Từ Liêm,25254582.48472505
6600000000.0,80.0,2,2,Đông-Nam,Tây-Bắc,0,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình,82500000.0
10500000000.0,120.0,2,2,Đông-Nam,Tây-Bắc,0,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình,87500000.0
10400000000.0,167.0,3,0,Đông-Bắc,Tây-Nam,0,Tập đoàn Vingroup,gồm 2 tòa cao ốc 30 tầng,21.0229530334473,105.809814453125,Tin thường,Đống Đa,62275449.1017964
2100000000.0,75.0,2,2,Tây-Bắc,Đông-Nam,Nội thất đã làm đầy đủ đẹp gia đình đang sử dụng.,Công ty CP Tập đoàn Nam Cường Hà Nội,4 block 21 tầng,21.0508708953857,105.78612518310499,Tin thường,Bắc Từ Liêm,28000000.0
15000000000.0,146.19,4,3,Tây-Bắc,Đông-Nam,0,0,"Gồm 2 tòa tháp cao 30 tầng, 6 tầng TTTM, 6 tầng hầm",21.0317993164063,105.814193725586,Tin thường,Ba Đình,102606197.41432382
3000000000.0,90.0,3,2,Bắc,Nam,Đầy đủ chỉ việc xách vali vào ở ngay.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin thường,Bắc Từ Liêm,33333333.333333332
2250000000.0,74.0,2,2,Tây-Nam,Đông-Bắc,0,Công ty CP Ngôi sao An Bình,"Gồm 7 tòa tháp, 3 tòa A (A1, A2, A3) cao 27 tầng và 4 tòa B (B4, B5, B6, B7) cao 21 tầng",21.0523986816406,105.78018188476601,Tin thường,Bắc Từ Liêm,30405405.405405406
2320000000.0,81.0,3,2,Tây-Bắc,Đông-Nam,"Full nội thất liền tường ,nhận nhà ở ngay",Công ty CP Tập đoàn Nam Cường Hà Nội,GĐ1 gồm 2 tháp A-B cao 34 tầng,20.9830436706543,105.757339477539,Tin thường,Hà Đông,28641975.308641974
1650000000.0,97.0,3,2,Bắc,Nam,Đồ cơ bản.,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,"Gồm biệt thự, đất nền, căn hộ",21.0626907348633,105.90833282470699,Tin thường,Long Biên,17010309.278350517
1150000000.0,40.0,1,2,Bắc,Nam,0,0,0,20.9965314,105.8426875,Tin thường,Thanh Xuân,28750000.0
1320000000.0,70.0,2,1,Đông,Tây,"Full nội thất, chỉ việc về ở",Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD,"Gồm biệt thự, đất nền, căn hộ",21.0626907348633,105.90833282470699,Tin thường,Long Biên,18857142.85714286
1300000000.0,69.98,2,2,Đông,Tây,0,0,"5 tòa tháp cao 21 tầng, 1.504 căn hộ",21.0404987335205,105.90479278564501,Tin thường,Long Biên,18576736.210345812
2300000000.0,85.0,3,2,Đông-Nam,Tây-Bắc,0,Công ty CP Tập đoàn Nam Cường Hà Nội,"2 tháp A và B cao 25 tầng, 2 tầng hầm, 2 tầng thương mại và 575 căn hộ cao cấp, 19 căn shophouse",20.9763450622559,105.76149749755899,Tin thường,Hà Đông,27058823.529411763
3850000000.0,133.0,3,2,Tây-Bắc,Đông-Nam,"Bàn giao cơ bản nội thất gắn liền tường sàn gỗ trần thạch cao, thiết bị WC full thiết bị của toto tặng gói nội thất bếp trị giá 170 triệu.",0,"Gồm 2 tầng hầm, 5 tháp từ 25-29 tầng",21.0292072296143,105.764450073242,Tin thường,Nam Từ Liêm,28947368.42105263
4000000000.0,106.0,3,2,Tây-Bắc,Đông-Nam,Để lại toàn bộ nội thất (như hình).,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin thường,Nam Từ Liêm,37735849.056603774
2900000000.0,80.0,2,2,Tây-Nam,Đông-Bắc,0,Tập đoàn Vingroup,"19 căn / sàn; gồm 2 sảnh A và B; sảnh A:9 căn, sảnh B:10 căn và các căn biệt thự, liền kề",21.0365676879883,105.760482788086,Tin thường,Nam Từ Liêm,36250000.0
2650000000.0,55.0,1,1,Đông-Bắc,Tây-Nam,Đầy đủ nội thất trong nhà.,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân,48181818.18181818
3900000000.0,114.5,3,2,Đông,Tây,Đầy đủ.,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"gồm: 08 tòa chung cư cao 35 tầng (A2, A3, A6, A7) và 28 tầng (A1, A4, A5, A8)",21.0495662689209,105.778594970703,Tin thường,Bắc Từ Liêm,34061135.37117904
3200000000.0,74.5,2,2,Tây-Bắc,Đông-Nam,Đầy đủ,Công ty CP Đầu tư Dầu khí Toàn cầu ,"Gồm 1 tòa nhà hỗn hợp cao 14 tầng, 2 tòa chung cư cao cấp CT1 (23 tầng) và CT2 (29 tầng), 20 căn liền kề và 11 căn biệt thự",21.0443725585938,105.80323028564501,Tin thường,Cầu Giấy,42953020.134228185
1950000000.0,52.0,2,2,Tây-Bắc,Đông-Nam,- Căn hộ đã làm nội thất đầy đủ chỉ việc mua vào ở ngay.,Công ty CP Đầu tư Hải Đăng,Gồm 2 khu Mon Street (147 căn nhà phố thương mại) và Mon Home (2 tòa Mon A và Mon B cùng cao 30 tầng),21.035120010376,105.767433166504,Tin thường,Nam Từ Liêm,37500000.0
3750000000.0,86.0,3,2,Tây-Bắc,Đông-Nam,- Nội thất hoàn thiện chủ đầu tư đẹp.,Tập đoàn Vingroup,Tổ hợp các căn hộ cao cấp,20.998958587646502,105.788032531738,Tin thường,Nam Từ Liêm,43604651.1627907
2400000000.0,71.0,2,2,Tây-Bắc,Đông-Nam,Nội thất cơ bản.,Công ty CP Đầu tư Văn Phú - Invest,"4 tòa tháp V1, V2, V3, V4 có chiều cao 25 – 30 tầng (1 tầng hầm)",21.0160980224609,105.79248809814501,Tin thường,Cầu Giấy,33802816.90140845
2700000000.0,99.75,3,2,Đông-Bắc,Tây-Nam,0,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân,"Gồm 4 tòa nhà chính: Ánh Sáng, Ruby, Sapphire, Nước",21.0403366088867,105.76758575439501,Tin thường,Bắc Từ Liêm,27067669.17293233
1400000000.0,72.0,2,2,Đông-Nam,Tây-Bắc,"Sàn gỗ tủ bếp, bếp điện hút mùi, nóng lạnh, điều hòa,tivi, tủ lạnh, máy giặt, mành rèm, giàn phơi, sofa, bàn, giường tủ full 2PN, thiết bị WC...",0,"Gồm 3 tòa tháp cao 25 tầng, 2 tầng hầm và 1 tầng thương mại",20.9643268585205,105.749549865723,Tin thường,Hà Đông,19444444.444444444
1800000000.0,87.0,3,2,Đông,Nam,Nội thất bàn giao cơ bản.,Công ty CP Đầu tư Đồng Phát,Gồm 2 nguyên đơn cao 30 tầng,20.9800987243652,105.87424468994101,Tin thường,Hoàng Mai,20689655.172413792
2500000000.0,81.6,2,2,Đông,Tây,"Nhà nguyên bản chủ đầu tư, người mua tự hoàn thiện theo ý mình.",0,Gồm 2 khối nhà cao 30 tầng,21.022161483764602,105.771797180176,Tin thường,Nam Từ Liêm,30637254.901960786
2700000000.0,80.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty Đầu tư Xây dựng số 2 Hà Nội,"Gồm 31 tầng, trong đó có 24 tầng căn hộ cao cấp và 7 tầng trung tâm thương mại",21.004817962646502,105.804672241211,Tin thường,Thanh Xuân,33750000.0
1450000000.0,80.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty CP Sông Đà Thăng Long,gồm: 13 tòa nhà cao tầng,20.9762554168701,105.762649536133,Tin thường,Hà Đông,18125000.0
1733000000.0,59.1,2,1,Đông-Bắc,Tây-Nam,"Bàn giao đầy đủ nội thất gồm: - Trần thạch cao - Hệ thống đèn chiếu sáng - Hệ thống cửa nhà với khóa mã số - Chuông hình - Sàn gỗ phòng ngủ, sàn gạch phòng khách - Thiết bị vệ sinh - Điều hòa.",0,"2.300 căn biệt thự, 66 tòa căn hộ",21.0024147033691,105.964111328125,Tin thường,Gia Lâm,29323181.049069375
1500000000.0,74.0,2,2,Tây-Nam,Đông-Bắc,"Sàn gỗ, trần thạch cao, hệ thống đèn, thiết bị vệ sinh cao cấp có vách kính, chậu tắm...",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,Gồm 2 tòa nhà cao 34 tầng và 1 tầng hầm,21.002981185913104,105.732055664063,Tin thường,Hoài Đức,20270270.27027027
1800000000.0,98.0,3,2,Tây-Nam,Đông-Bắc,0,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,Gồm 2 tòa nhà cao 34 tầng và 1 tầng hầm,21.002981185913104,105.732055664063,Tin thường,Hoài Đức,18367346.93877551
2100000000.0,70.0,2,2,Tây-Nam,Đông-Bắc,0,Tổng công ty 789 ,Gồm 3 block cao 27 tầng,21.0680141448975,105.797080993652,Tin thường,Bắc Từ Liêm,30000000.0
5030000000.0,108.0,3,2,Tây-Nam,Đông-Bắc,Full nội thất.,Công ty CP Hoa Anh Đào,"2 block 36 tầng và 29 tầng, 3 tầng hầm",21.000291824340803,105.81600952148399,Tin thường,Thanh Xuân,46574074.074074075
1300000000.0,78.0,2,2,Đông-Bắc,Tây-Nam,"Nhà còn mới: Có tủ bếp, bếp, hút mùi, nóng lạnh, 2 điều hòa, tivi, tủ lạnh, máy giặt, rèm, thiết bị vệ sinh ToTo có vách ngăn kính, cửa cách âm và chịu lực...",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,Tin thường,Hoài Đức,16666666.666666666
1300000000.0,76.0,2,2,Đông-Nam,Tây-Bắc,"Trần thạch cao, hệ thống đèn net, đèn trang trí, sàn gỗ thay mới các phòng, Sofa nhập khẩu, bộ bàn ăn, kệ tivi, tủ bếp, bếp, hút mùi, tivi, tủ lạnh 2 cánh, máy giặt, giường, tủ quần áo, nóng lạnh, 2 đ",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,Tin thường,Hoài Đức,17105263.157894738
1050000000.0,55.0,2,1,Đông-Nam,Tây-Bắc,"Tủ bếp trên + dưới + bếp + hút mùi, mành rèm, điều hòa, giường, tủ quần áo, nóng lạnh, thiết bị wc ToTo...",Công ty CP Tập đoàn Nam Cường Hà Nội,1.955 căn biệt thự,20.983570098877,105.772262573242,Tin thường,Hà Đông,19090909.09090909
1400000000.0,85.0,3,2,Tây-Bắc,Đông-Nam,"Sàn gỗ thay mới, sofa nhập khẩu, bàn ăn, giường tủ, điều hòa, nóng lạnh, tủ giày, rèm, lưới an toàn, thiết bị vệ sinh Toto, cửa cách âm và chịu lực...",Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,"Gồm 2 tòa tháp cao 34 tầng và 2 tầng hầm, 1 tầng lửng",21.0083923339844,105.73024749755899,Tin thường,Hoài Đức,16470588.235294119
1350000000.0,67.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty CP Sông Đà - Hoàng Long ,"Bao gồm 3 tòa tháp 18T1, 18T2, 40T",20.9994716644287,105.72045135497999,Tin thường,Hoài Đức,20149253.731343284
8700000000.0,216.0,4,3,Tây-Bắc,Đông-Nam,Full đồ cao cấp.,Tập đoàn Bitexco,0,21.014173507690398,105.77587127685499,Tin thường,Nam Từ Liêm,40277777.777777776
1300000000.0,67.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty CP Sông Đà - Hoàng Long ,"Bao gồm 3 tòa tháp 18T1, 18T2, 40T",20.9994716644287,105.72045135497999,Tin thường,Hoài Đức,19402985.074626867
3900000000.0,108.0,3,2,Tây,Đông,"Bàn giao Nội thất chủ đầu tư: Trần thạch cao, sàn gỗ, tủ bếp, đèn chiếu sáng, cửa,...",Công ty CP Đầu tư Lạc Hồng,Gồm 35 tầng nổi và 3 tầng hầm,21.063035964965803,105.79597473144501,Tin thường,Bắc Từ Liêm,36111111.11111111
4100000000.0,153.0,4,2,Tây,Đông,Đầy đủ nội thất!,Công ty TNHH phát triển khu đô thị Nam Thăng Long,"Gồm: 50 toà nhà cao tầng, 2.500 căn nhà ở thấp tầng (biệt thự) và các tổ hợp văn phòng, trung tâm thương mại, trung tâm mua sắm và giải trí",21.072135925293,105.810997009277,Tin thường,Tây Hồ,26797385.620915033
7500000000.0,192.0,3,4,Tây,Đông,0,Tập đoàn Bitexco,0,21.014173507690398,105.77587127685499,Tin thường,Nam Từ Liêm,39062500.0
6950000000.0,189.0,3,2,Tây-Bắc,Đông-Nam,Đầy đủ nội thất xịn.,Tập đoàn Bitexco,0,21.014173507690398,105.77587127685499,Tin thường,Nam Từ Liêm,36772486.772486776
9500000000.0,242.0,3,4,Tây-Bắc,Đông-Nam,0,Tập đoàn Bitexco,0,21.014173507690398,105.77587127685499,Tin thường,Nam Từ Liêm,39256198.34710744
4600000000.0,106.0,2,2,Tây-Bắc,Đông-Nam,0,Tập đoàn Bitexco,0,21.014173507690398,105.77587127685499,Tin thường,Nam Từ Liêm,43396226.41509434
1470000000.0,83.4,2,2,Đông-Nam,Tây-Bắc,"Sàn gỗ, tủ bếp, bếp từ, 3 điều hòa, 2 nóng lạnh, máy giặt, đèn chùm, mành rèm, thiết bị VS cao cấp ToTo...",Công ty CP Tập đoàn Nam Cường Hà Nội,1.955 căn biệt thự,20.983570098877,105.772262573242,Tin thường,Hà Đông,17625899.28057554
2100000000.0,75.0,2,2,Đông-Nam,Tây-Bắc,"Full nội thất, có sổ đỏ, ở ngay.",Công ty TNHH Bất động sản và Xây dựng Việt Hưng,Gồm 4 tòa nhà cao 35 tầng cao và 1 tầng hầm,20.9842433929443,105.808448791504,Tin thường,Thanh Trì,28000000.0
2000000000.0,77.96,2,2,Tây-Bắc,Đông-Nam,Nội thất hoàn thiện,Công ty TNHH Bất động sản và Xây dựng Việt Hưng,"27 tầng cao, 3 tầng hầm và 2 tầng TTTM",20.9830627441406,105.80908203125,Tin thường,Thanh Trì,25654181.631605953
2900000000.0,94.0,3,2,Tây-Bắc,Đông-Nam,0,Tập đoàn Hòa Phát,"Gồm tòa tháp A&D cao 30 tầng, tòa tháp B & C cao 25 tầng, 2 tầng hầm",20.9838600158691,105.84660339355499,Tin thường,Hoàng Mai,30851063.829787236
3300000000.0,82.0,2,2,Nam,Đông-Nam,0,Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,40243902.43902439
3300000000.0,97.0,3,2,Tây-Nam,Đông-Bắc,0,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI,Gồm tòa chung cư cao 35 tầng và biệt thự song lập,20.9972763061523,105.80298614502001,Tin thường,Thanh Xuân,34020618.556701034
2000000000.0,53.0,1,1,Nam,Bắc,"Sàn gỗ cao cấp, trần thạch cao, tủ âm tường, hệ thống điều hòa 2 chiều, hệ thống khử mùi, chống cháy,...",Tập đoàn Vingroup,Gồm 11 tòa (T1-T11),20.9947910308838,105.86784362792999,Tin thường,Hai Bà Trưng,37735849.056603774
2780000000.0,76.0,2,2,Nam,Bắc,"Sàn gỗ, trần thạch cao, thiết bị vệ sinh, thiết bị chiếu sáng, điều hòa, khóa từ vân tay, đầy đủ thiết bị bếp, v.. V..",Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng,36578947.368421055
4200000000.0,103.0,3,2,Tây-Bắc,Đông-Nam,"Đã trang bị nội thất: Sàn gỗ, trần thạch cao, thiết bị vệ sinh, hệ thống điều hòa, nóng lạnh,...",Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng,40776699.02912621
15000000000.0,270.0,3,4,Tây-Bắc,Đông-Nam,0,Tập đoàn Hòa Phát,Gồm 4 tòa tháp cao từ 25 đến 29 tầng,21.0044841766357,105.798629760742,Tin thường,Cầu Giấy,55555555.55555555
4500000000.0,91.6,3,2,Đông-Nam,Tây-Bắc,0,Tân Hoàng Minh Group,Gồm 4 tòa căn hộ và 2 tòa văn phòng,21.0058059692383,105.79437255859399,Tin thường,Cầu Giấy,49126637.55458516
3600000000.0,87.0,2,2,Đông-Nam,Tây-Bắc,0,Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng,41379310.344827585
2750000000.0,77.6,2,2,Tây-Nam,Đông-Bắc,"Nội thất cao cấp: Điều hòa, sàn gỗ, thiết bị vệ sinh cao cấp.",Công ty CP Terra Gold Việt Nam,Gồm 27 tầng nổi và 3 tầng hầm,20.9984378814697,105.866737365723,Tin thường,Hai Bà Trưng,35438144.32989691
3600000000.0,87.0,2,2,Bắc,Nam,0,Tập đoàn Vingroup,0,20.994333267211896,105.86756134033199,Tin thường,Hai Bà Trưng,41379310.344827585
980000000.0,69.8,2,2,Bắc,Nam,"Sàn gỗ, tủ bếp, thiết bị vệ sinh, 2 điều hòa, tủ quần áo, quạt trần 5 cánh, 2 điều hòa, 1 tủ sách, sofa,... Gần như đầy đủ hết.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,14040114.613180516
2820000000.0,86.0,3,2,Đông-Bắc,Tây-Bắc,Full.,Công ty CP Đầu tư Hải Đăng,Gồm 2 khu Mon Street (147 căn nhà phố thương mại) và Mon Home (2 tòa Mon A và Mon B cùng cao 30 tầng),21.035120010376,105.767433166504,Tin thường,Nam Từ Liêm,32790697.674418606
2750000000.0,127.0,3,3,Đông-Bắc,Tây-Nam,Nội thất gồm những gì để lại: Full nội thất: Để lại toàn bộ nội thất như hình ảnh.,Công ty CP Bất động sản Hanovid,Gồm 01 tổ hợp thương mại và nhà ở gồm 2 tòa nhà tháp cao 32 tầng,20.97843933105469,105.77264404296899,Tin thường,Hà Đông,21653543.307086613
950000000.0,62.0,2,2,Đông-Nam,Tây-Bắc,"Sàn gỗ, tủ bếp ,máy giặt,2 điều hòa, 2 nóng lạnh,các loại tủ, thiết bị vệ sinh,...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,15322580.64516129
960000000.0,62.0,2,2,Tây-Bắc,Đông-Nam,"Toàn bộ thiết bị vệ sinh, toàn bộ hệ thống đèn - điện, tủ bếp, bếp âm, điều hòa, nóng lạnh,....",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,15483870.967741935
850000000.0,54.0,2,1,Tây-Bắc,Đông-Nam,"Full nội thất: sàn gỗ, trần thạch cao, bàn ghế, gường tủ, tủ bếp, bếp,, sofa, gường tầng, nóng lạnh, điều hòa, ...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,15740740.74074074
1000000000.0,64.7,2,2,Đông-Nam,Tây-Bắc,"Điều hòa, nóng lạnh, tủ bếp, bếp ga âm, sàn gỗ, trần thạch cao, tủ quần áo, tủ lạnh, máy giặt, bể cá, két sắt, ...... Nói chung nhà để lại Full nội thất cho khách mua.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,15455950.540958269
1190000000.0,68.0,2,2,Đông-Nam,Tây-Bắc,"Tủ bếp, sàn gỗ, 2 điều hòa, bếp từ, nóng lạnh, tủ quần áo,... Tất cả đều là mới 100%.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,17500000.0
2750000000.0,127.0,3,3,Đông-Bắc,Tây-Nam,"Full nội thất: Sàn gỗ, trần thạch cao, tủ bếp, bếp từ, gường, tủ, lò nướng, nóng lạnh, điều hòa, đồ gắn tường,...",Công ty CP Bất động sản Hanovid,Gồm 01 tổ hợp thương mại và nhà ở gồm 2 tòa nhà tháp cao 32 tầng,20.97843933105469,105.77264404296899,Tin thường,Hà Đông,21653543.307086613
2850000000.0,86.0,3,2,Đông-Bắc,Đông-Nam,- 3 điều hòa - 2 nóng lạnh - 1 tủ bếp - 1 tủ lạnh - 2 tủ áo - 1 quạt trần.,Công ty CP Đầu tư Hải Đăng,Gồm 2 khu Mon Street (147 căn nhà phố thương mại) và Mon Home (2 tòa Mon A và Mon B cùng cao 30 tầng),21.035120010376,105.767433166504,Tin thường,Nam Từ Liêm,33139534.88372093
2650000000.0,91.0,3,2,Tây-Nam,Đông-Bắc,"Nội thất đầy đủ, tất cả nội thất ngoại nhập, nhà đẹp như trong ảnh 100% ảnh thật.",0,0,21.0029863,105.865675,Tin thường,Hai Bà Trưng,29120879.12087912
1180000000.0,68.0,2,2,Đông-Bắc,Đông-Nam,0,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,17352941.17647059
1300000000.0,81.6,2,2,Tây-Nam,Đông-Bắc,"- Nội thất để lại: Tủ bếp, nóng lạnh điều hòa, giường tủ quần áo, thiết bị vệ sinh, giường tủ,...",Công ty CP Đầu tư Kinh doanh và Phát triển hạ tầng KCN Phúc Hà,2 toà nhà cao 30 tầng,20.9604053497314,105.794692993164,Tin thường,Hà Đông,15931372.549019609
1350000000.0,79.5,2,2,Đông-Bắc,Tây-Nam,"+ Tủ bếp, trần thạch cao, sàn gỗ. + 2 nóng lạnh, tủ quần áo, rèm cửa. + full đồ gắn tường đem đi đồ điện tử giường, bàn ăn, điều hòa.",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,16981132.0754717
980000000.0,64.0,2,2,Đông-Nam,Tây-Bắc,"Tivi, tủ lạnh, máy giặt, sang gỗ, giường, điều hòa, sàn gỗ, bếp từ, tủ bếp,...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,15312500.0
1100000000.0,75.0,2,2,Đông-Nam,Tây-Bắc,"Sàn gỗ, thiết bị vệ sinh, tủ bếp, bếp ga, bình nóng lạnh 2 phòng WC, điều hòa 2 chiều 2 PN,...",Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên,10 toà nhà chung cư từ 21 đến 34 tầng,20.962467193603498,105.79236602783199,Tin thường,Hà Đông,14666666.666666666
10800000000.0,200.0,4,4,Tây-Bắc,Đông-Nam,Đủ nội thất.,Công ty Liên doanh Hà Việt – Tungshing,2 tòa tháp đôi cao 23 tầng,21.043420791626,105.821563720703,Tin thường,Tây Hồ,54000000.0
2510000000.0,53.0,2,2,Tây-Bắc,Đông-Nam,0,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco,31 tầng,21.0309085845947,105.777183532715,Tin thường,Nam Từ Liêm,47358490.56603774
1170000000.0,54.3,2,2,Tây-Nam,Tây-Bắc,"Nội thất: Sàn gỗ, trần thạch cao, tủ bếp gỗ thịt, bếp từ, hút mùi, 2 bình nóng lạnh, 2 điều hòa, tủ giày, 2 tủ quần áo, toàn đồ xịn...",Công ty CP Xây dựng số 2 - Vinaconex2,"1 tòa tháp chung cư 40 tầng, 4 tòa tháp chung cư 38 tầng, 3 tòa tháp chung cư 36 tầng",20.9732913970947,105.82000732421899,Tin thường,Hoàng Mai,21546961.325966854
3250000000.0,101.0,3,2,Tây-Bắc,Đông-Nam,0,0,Gồm 2 khối nhà cao 30 tầng,21.022161483764602,105.771797180176,Tin thường,Nam Từ Liêm,32178217.82178218
3650000000.0,101.0,2,2,Tây-Nam,Đông-Bắc,0,Công ty TNHH Hanotex,Gồm 2 tháp A và B cao 31 tầng,21.0124912261963,105.811317443848,Tin thường,Đống Đa,36138613.861386135
3900000000.0,112.4,2,2,Tây-Bắc,Đông-Nam,0,Tập đoàn Vingroup,Gồm: 6 tòa,21.002666473388697,105.8154296875,Tin thường,Thanh Xuân,34697508.89679715
515000000.0,39.0,1,1,Tây-Bắc,Đông-Nam,"Tủ bếp, điều hòa, nóng lạnh, sàn gỗ, sofa.",Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu,"Dự án gồm 6 tòa chung cư CT8 (A, B, C) & CT10 (A, B , C) cao 32 tầng, với 2 tầng hầm",20.957574844360398,105.806900024414,Tin thường,Thanh Trì,13205128.205128206
925000000.0,66.0,2,2,Tây-Bắc,Đông-Nam,"Tủ bếp, điều hòa, nóng lạnh, sàn gỗ, quầy ba.",Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu,"Dự án gồm 6 tòa chung cư CT8 (A, B, C) & CT10 (A, B , C) cao 32 tầng, với 2 tầng hầm",20.957574844360398,105.806900024414,Tin thường,Thanh Trì,14015151.515151516
3450000000.0,133.0,4,3,Tây-Bắc,Đông-Nam,"Sàn gỗ, trần thạch cao, điều hòa, nóng lạnh, thiết bị vệ sinh đầy đủ, tủ bếp, bếp từ, hút mùi,...",Công ty CP Đầu tư và Xây dựng Quốc tế Vigeba,"Gồm nhà cao tầng, nhà thấp tầng, liền kề, shophouse biệt thự, nhà vườn",21.0509147644043,105.77820587158199,Tin thường,Bắc Từ Liêm,25939849.62406015
5100000000.0,148.0,4,3,Tây-Bắc,Đông-Nam,Đầy đủ nội thất cao cấp.,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC,"Gồm 50 tòa tháp cao 17, 20, 23 tầng, 2500 biệt thự",21.0639667510986,105.805503845215,Tin thường,Tây Hồ,34459459.45945946
