,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư,Vĩ độ,Kinh độ,Nội thất,Actual,Predicted
814,43.0,1.0,1.0,734.0,21.0065288543701,105.753555297852,1.0,1300000000.0,718537361.5
815,81.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1630000000.0,1477133609.5
816,90.0,3.0,2.0,1.0,20.998046875,105.80354309082001,0.0,2800000000.0,2988593453.5
817,88.08,3.0,2.0,1.0,20.9739685058594,105.82169342041,1.0,2950000000.0,2482595433.5
818,147.0,4.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,4149000000.0,3628188489.5
819,108.0,3.0,2.0,144.0,20.996685028076197,105.873847961426,1.0,3000000000.0,3861743181.5
820,69.5,2.0,1.0,19.0,20.9994716644287,105.72045135497999,0.0,1170000000.0,1082825809.5
821,123.0,3.0,2.0,15.0,21.0292377471924,105.79385375976601,0.0,3400000000.0,4496284073.5
822,98.0,3.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,4400000000.0,4578585577.5
823,87.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3200000000.0,3006159717.5
824,115.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,5300000000.0,5035071705.5
825,83.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3030000000.0,2960687525.5
826,74.35,2.0,2.0,51.0,20.976398468017603,105.814575195313,0.0,1800000000.0,2047877097.5
827,129.0,3.0,2.0,1.0,21.0292072296143,105.764450073242,1.0,3800000000.0,3294129757.5
828,43.0,2.0,2.0,1.0,21.0097185,105.8246999,0.0,1400000000.0,1306876953.5
829,124.0,3.0,2.0,12.0,21.006311416626,105.807479858398,1.0,4790000000.0,4544243825.5
830,104.0,3.0,2.0,4.0,20.979290008544897,105.78546142578101,1.0,2350000000.0,2689635033.5
831,87.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,3650000000.0,3471317017.5
832,72.0,2.0,2.0,6.0,21.1250171661377,105.836883544922,0.0,1750000000.0,-285443734.5
833,57.6,2.0,2.0,83.0,20.9646949768066,105.82510375976601,0.0,1550000000.0,1596986833.5
834,146.0,4.0,3.0,734.0,21.0317993164063,105.814193725586,0.0,13500000000.0,10049958189.5
835,138.88,4.0,3.0,59.0,20.987026214599602,105.786834716797,1.0,4350000000.0,3996778837.5
836,81.0,2.0,2.0,20.0,21.0304050445557,105.777030944824,0.0,2350000000.0,2649397745.5
837,81.19,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3290000000.0,2933230725.5
838,104.0,3.0,2.0,1.0,20.9439792633057,105.855438232422,1.0,2030000000.0,2428093953.5
839,83.3,2.0,2.0,93.0,20.983570098877,105.772262573242,1.0,1300000000.0,1962458933.5
840,84.4,2.0,2.0,1.0,21.0086898803711,105.820510864258,1.0,3350000000.0,3099617981.5
841,80.6,2.0,2.0,2.0,20.987060546875,105.850357055664,0.0,2000000000.0,2471450889.5
842,82.6,3.0,2.0,83.0,20.9646949768066,105.82510375976601,1.0,2550000000.0,1790331493.5
843,99.0,3.0,2.0,34.0,21.0371532440186,105.786338806152,0.0,3900000000.0,3440468797.5
844,64.0,2.0,2.0,734.0,21.0065288543701,105.753555297852,0.0,2050000000.0,1091432909.5
845,55.0,1.0,1.0,734.0,21.002666473388697,105.8154296875,1.0,2500000000.0,3189677217.5
846,80.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3150000000.0,2923519289.5
847,70.0,2.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,3100000000.0,2808688145.5
848,90.0,3.0,2.0,16.0,20.973093032836896,105.83837127685499,1.0,2700000000.0,2544465989.5
849,92.54,3.0,2.0,9.0,21.0576000213623,105.88459777832001,1.0,1980000000.0,3019438705.5
850,90.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,3600000000.0,3971160085.5
851,100.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,4600000000.0,4266389229.5
852,53.0,1.0,1.0,50.0,20.965379714965803,105.850639343262,1.0,1680000000.0,1230307185.5
853,165.0,3.0,3.0,16.0,20.9762554168701,105.762649536133,1.0,2300000000.0,2335318073.5
854,145.0,3.0,3.0,13.0,21.024976730346697,105.791229248047,0.0,4400000000.0,5285794329.5
855,45.0,2.0,2.0,1.0,21.0923719,105.78145359999998,1.0,600000000.0,1401285737.5
856,126.0,3.0,2.0,33.0,20.9906997680664,105.814277648926,0.0,4200000000.0,4474675665.5
857,64.0,2.0,1.0,1.0,21.0035576078111,105.800242643408,0.0,1800000000.0,2125923761.5
858,96.0,3.0,2.0,1.0,21.0098474,105.8046507,0.0,2350000000.0,3377190649.5
859,48.0,1.0,1.0,12.0,20.9753150939941,105.78067779541,1.0,1300000000.0,1089520789.5
860,80.0,2.0,2.0,10.0,20.961841583252,105.79552459716801,0.0,1350000000.0,1495222309.5
861,68.1,2.0,2.0,123.0,20.9644546508789,105.83135986328101,1.0,1600000000.0,1532052497.5
862,71.0,2.0,2.0,13.0,21.0371780395508,105.87306976318399,1.0,2500000000.0,2327438521.5
863,92.0,3.0,2.0,22.0,21.035120010376,105.767433166504,1.0,2900000000.0,3032894641.5
864,45.0,1.0,1.0,123.0,20.9635982513428,105.82803344726601,1.0,740000000.0,968848205.5
865,112.1,2.0,2.0,67.0,21.014102935790998,105.801788330078,0.0,3350000000.0,4598287677.5
866,76.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,2750000000.0,2904634025.5
867,114.5,2.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,4500000000.0,5071134409.5
868,94.0,3.0,2.0,59.0,20.9760246276855,105.761596679688,0.0,1700000000.0,1862855313.5
869,106.0,3.0,2.0,52.0,20.9842433929443,105.808448791504,1.0,3000000000.0,3210374257.5
870,70.0,2.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,2700000000.0,3081459505.5
871,101.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,4920000000.0,4204243717.5
872,134.0,3.0,2.0,178.0,21.0194931030273,105.82234191894501,1.0,6200000000.0,6584430165.5
873,74.0,2.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,2100000000.0,2330690509.5
874,82.0,2.0,2.0,26.0,20.9984378814697,105.866737365723,0.0,2650000000.0,2679207261.5
875,83.4,3.0,2.0,20.0,21.0374660491943,105.907508850098,0.0,2060000000.0,2426376341.5
876,65.0,1.0,2.0,21.0,21.008365631103498,105.802909851074,0.0,1900000000.0,2115463501.5
877,77.96,2.0,2.0,52.0,20.9830627441406,105.80908203125,1.0,2000000000.0,2267475461.5
878,89.0,2.0,2.0,10.0,20.961841583252,105.79552459716801,1.0,1450000000.0,1680458109.5
879,70.0,2.0,2.0,1.0,21.011875,105.8317303,0.0,5800000000.0,2410117573.5
880,98.0,2.0,2.0,17.0,21.027410507202106,105.793510437012,0.0,3250000000.0,3582875173.5
881,104.0,3.0,2.0,53.0,21.029411315918,105.768753051758,0.0,4223000000.0,3221192933.5
882,76.0,2.0,2.0,27.0,20.9945335388184,105.789390563965,0.0,2250000000.0,2288525117.5
883,130.0,2.0,3.0,21.0,21.0044841766357,105.798629760742,1.0,6000000000.0,5778936297.5
884,155.0,3.0,2.0,17.0,20.973667144775398,105.75871276855499,0.0,2800000000.0,244703861.5
885,46.0,2.0,2.0,1.0,21.0236716,105.7670309,1.0,890000000.0,1497393717.5
886,104.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,3000000000.0,3563101585.5
887,73.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1400000000.0,1400338129.5
888,90.0,2.0,2.0,2.0,21.041240692138697,105.807846069336,0.0,3250000000.0,3253325169.5
889,123.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,5500000000.0,5091511445.5
890,35.0,1.0,1.0,1.0,21.0024531,105.8297751,0.0,750000000.0,1059978657.5
891,104.0,3.0,2.0,53.0,21.029411315918,105.768753051758,1.0,4150000000.0,3308918337.5
892,86.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,3300000000.0,2850945897.5
893,92.0,3.0,2.0,11.0,21.0919170379639,105.78500366210899,0.0,1626000000.0,1664113733.5
894,35.0,1.0,1.0,1.0,21.030895,105.7862784,0.0,600000000.0,1174822833.5
895,66.4,2.0,2.0,22.0,21.0034675598145,105.802444458008,0.0,2500000000.0,2214209973.5
896,58.3,2.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,1540000000.0,1546598241.5
897,75.0,2.0,2.0,734.0,21.0317993164063,105.814193725586,1.0,5400000000.0,4722114465.5
898,93.0,3.0,2.0,734.0,21.0197982788086,105.780708312988,1.0,4200000000.0,4527589989.5
899,93.0,3.0,2.0,734.0,21.0461521148682,105.915649414063,1.0,4500000000.0,3575129225.5
900,95.0,3.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3400000000.0,4118926425.5
901,66.0,2.0,2.0,54.0,20.9972763061523,105.80298614502001,1.0,2500000000.0,2032604085.5
902,88.55,3.0,2.0,45.0,20.9824485778809,105.782279968262,0.0,2400000000.0,2421562521.5
903,66.8,2.0,2.0,23.0,21.0523986816406,105.78018188476601,1.0,1800000000.0,2303625465.5
904,38.0,2.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,1950000000.0,1482002413.5
905,168.0,3.0,3.0,67.0,21.0639667510986,105.805503845215,1.0,6700000000.0,8172252181.5
906,95.0,3.0,2.0,62.0,21.0160980224609,105.79248809814501,0.0,3600000000.0,3420975121.5
907,132.0,3.0,2.0,1.0,21.0656661987305,105.80699920654301,0.0,3150000000.0,4539179817.5
908,78.0,3.0,2.0,734.0,21.0065288543701,105.753555297852,1.0,2400000000.0,2699922301.5
909,54.0,2.0,2.0,33.0,20.9605541229248,105.845962524414,1.0,1300000000.0,1321885033.5
910,97.88,3.0,2.0,50.0,20.965379714965803,105.850639343262,0.0,2800000000.0,2809547053.5
911,88.83,3.0,2.0,65.0,21.04117202758789,105.825096130371,0.0,11400000000.0,3604321905.5
912,75.0,2.0,2.0,52.0,20.9842433929443,105.808448791504,1.0,2000000000.0,2183053137.5
913,99.0,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,3600000000.0,3730632697.5
914,115.0,2.0,2.0,21.0,21.008365631103498,105.802909851074,0.0,3100000000.0,4159254665.5
915,94.3,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3400000000.0,3115598581.5
916,38.0,1.0,1.0,1.0,21.030651100000004,105.769254,1.0,600000000.0,1155150777.5
917,84.0,2.0,2.0,67.0,21.0639667510986,105.805503845215,0.0,3100000000.0,3361703673.5
918,103.0,3.0,2.0,1.0,21.0292072296143,105.764450073242,1.0,3100000000.0,3069972481.5
919,67.16,2.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,2790000000.0,2575255225.5
920,102.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,3750000000.0,4439178505.5
921,65.0,2.0,2.0,54.0,21.0558452606201,105.91175079345699,0.0,1500000000.0,1951594237.5
922,130.0,3.0,2.0,16.0,20.9745693206787,105.76432800292999,1.0,1650000000.0,1597891277.5
923,65.0,2.0,2.0,23.0,21.0523986816406,105.78018188476601,1.0,1950000000.0,2238911429.5
924,70.0,2.0,2.0,33.0,21.028190612793,105.779197692871,1.0,2030000000.0,2483017001.5
925,110.62,3.0,2.0,111.0,21.0403366088867,105.76758575439501,0.0,3000000000.0,3751012053.5
926,120.0,3.0,2.0,734.0,20.9965782165527,105.865196228027,1.0,5750000000.0,4866702033.5
927,144.0,3.0,3.0,13.0,21.024976730346697,105.791229248047,0.0,4450000000.0,5234531965.5
928,78.0,3.0,2.0,69.0,21.0443172454834,105.877861022949,1.0,2500000000.0,2534507833.5
929,70.0,2.0,2.0,45.0,21.0310840606689,105.77456665039101,1.0,2400000000.0,2498996753.5
930,83.4,3.0,2.0,8.0,21.031446456909197,105.900825500488,1.0,2100000000.0,2391941045.5
931,99.12,3.0,2.0,10.0,20.9827823638916,105.83438110351601,0.0,3250000000.0,3331140921.5
932,185.0,4.0,3.0,9.0,21.0174350738525,105.780395507813,1.0,4000000000.0,6253296153.5
933,117.0,3.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3950000000.0,4573126337.5
934,88.0,2.0,2.0,27.0,21.0511112213135,105.800590515137,1.0,2800000000.0,3412536861.5
935,73.0,2.0,2.0,734.0,21.0365676879883,105.760482788086,0.0,2950000000.0,2951617437.5
936,91.0,3.0,2.0,20.0,21.0304050445557,105.777030944824,1.0,2600000000.0,3116810813.5
937,52.39,2.0,1.0,40.0,21.0322113037109,105.799697875977,1.0,2200000000.0,1559338217.5
938,98.5,3.0,2.0,58.0,20.9908123016357,105.78391265869101,1.0,1950000000.0,2753886133.5
939,93.2,3.0,2.0,28.0,20.9996452331543,105.799385070801,0.0,2800000000.0,3112480929.5
940,46.5,1.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,1300000000.0,1115298769.5
941,80.0,2.0,2.0,734.0,21.0317993164063,105.814193725586,0.0,6000000000.0,5284560949.5
942,69.0,2.0,2.0,1.0,20.9561653137207,105.843521118164,1.0,1400000000.0,1728770973.5
943,90.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3100000000.0,3046923029.5
944,64.0,2.0,2.0,21.0,20.9981651306152,105.80150604247999,1.0,2700000000.0,1956063989.5
945,105.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,3700000000.0,4566238025.5
946,62.0,2.0,2.0,123.0,20.9671459197998,105.83313751220699,0.0,950000000.0,1719777509.5
947,91.2,2.0,2.0,1.0,21.0004196166992,105.803436279297,0.0,2650000000.0,2926487657.5
948,103.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,3065000000.0,3541568437.5
949,72.9,2.0,2.0,59.0,20.9760246276855,105.761596679688,0.0,1650000000.0,1406394109.5
950,64.0,2.0,2.0,50.0,20.969203948974602,105.876914978027,1.0,1400000000.0,1688171413.5
951,123.0,3.0,2.0,67.0,21.0181846618652,105.811264038086,1.0,3500000000.0,5029936893.5
952,55.0,1.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,2600000000.0,2841295389.5
953,76.34,3.0,2.0,1.0,20.958904266357397,105.838180541992,1.0,1700000000.0,1779219637.5
954,82.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,2950000000.0,2950871825.5
955,116.7,3.0,2.0,144.0,21.0919170379639,105.78500366210899,1.0,4380000000.0,3929579617.5
956,60.5,2.0,2.0,1.0,21.0292072296143,105.764450073242,1.0,2090000000.0,2038134913.5
957,64.0,2.0,2.0,40.0,21.004817962646502,105.804672241211,1.0,2500000000.0,2045316209.5
958,55.0,2.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,1700000000.0,1505782785.5
959,39.0,1.0,1.0,24.0,20.957574844360398,105.806900024414,1.0,515000000.0,742032717.5
960,106.0,3.0,2.0,54.0,20.9972763061523,105.80298614502001,0.0,4200000000.0,3665531741.5
961,85.0,2.0,2.0,67.0,21.0639667510986,105.805503845215,1.0,3000000000.0,3482374805.5
962,69.5,2.0,2.0,123.0,20.962467193603498,105.79236602783199,1.0,1150000000.0,1185909913.5
963,80.0,2.0,2.0,13.0,21.0341358184814,105.764106750488,1.0,1850000000.0,2669989993.5
964,60.0,2.0,2.0,1.0,21.044106,105.8101164,0.0,1650000000.0,1926559517.5
965,70.0,2.0,2.0,1.0,20.983491897583,105.85003662109399,1.0,1650000000.0,2110648269.5
966,115.0,3.0,2.0,734.0,21.0317993164063,105.814193725586,0.0,8300000000.0,7697234085.5
967,81.0,3.0,2.0,40.0,21.004817962646502,105.804672241211,0.0,3350000000.0,2712322637.5
968,90.0,3.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,3200000000.0,3534794641.5
969,56.5,2.0,2.0,93.0,20.979867935180664,105.7439193725586,0.0,1070000000.0,1312244173.5
970,55.3,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,1600000000.0,1970425413.5
971,95.0,3.0,2.0,52.0,20.9842433929443,105.808448791504,1.0,2700000000.0,2782752661.5
972,81.0,2.0,2.0,27.0,21.06853675842289,105.802764892578,1.0,3400000000.0,2782435941.5
973,86.0,2.0,2.0,54.0,20.9972763061523,105.80298614502001,0.0,2700000000.0,2858473793.5
974,67.0,2.0,2.0,52.0,20.9842433929443,105.808448791504,0.0,1950000000.0,2023552017.5
975,73.0,2.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3000000000.0,2883200421.5
976,153.0,4.0,4.0,67.0,21.072135925293,105.810997009277,0.0,5600000000.0,5919336281.5
977,127.0,3.0,2.0,59.0,20.9865188598633,105.78639984130899,1.0,2850000000.0,3260810137.5
978,83.4,3.0,2.0,69.0,21.0295810699463,105.850410461426,1.0,2100000000.0,2961578725.5
979,68.0,2.0,2.0,734.0,21.0190830230713,105.78173065185499,1.0,2800000000.0,3036765965.5
980,120.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,1.0,3700000000.0,4633141901.5
981,108.8,3.0,2.0,144.0,20.996685028076197,105.873847961426,0.0,3100000000.0,4342787593.5
982,73.0,2.0,2.0,21.0,20.9981651306152,105.80150604247999,1.0,3500000000.0,2364549069.5
983,76.0,2.0,2.0,12.0,20.9894237518311,105.866561889648,0.0,2100000000.0,2328272505.5
984,154.0,4.0,3.0,734.0,21.002666473388697,105.8154296875,1.0,7000000000.0,7562077849.5
985,84.0,2.0,2.0,1.0,20.9947719573975,105.80612945556601,1.0,2350000000.0,2780001509.5
986,142.0,3.0,2.0,38.0,20.9834575653076,105.78564453125,1.0,2800000000.0,3215063697.5
987,139.0,3.0,2.0,111.0,21.0403366088867,105.76758575439501,1.0,4312000000.0,4425396669.5
988,95.0,2.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,3250000000.0,3908378537.5
989,55.0,1.0,1.0,6.0,20.9989376068115,105.880195617676,1.0,1250000000.0,1590187333.5
990,120.0,3.0,2.0,13.0,20.9729156494141,105.775596618652,1.0,2100000000.0,2181904793.5
991,72.0,2.0,2.0,123.0,20.9644546508789,105.83135986328101,0.0,1750000000.0,1776713101.5
992,74.18,2.0,2.0,1.0,21.0159072875977,105.78018188476601,1.0,2740000000.0,2523898149.5
993,68.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2500000000.0,2383567329.5
994,50.0,2.0,2.0,1.0,21.043005800000003,105.7752763,0.0,1200000000.0,1627470773.5
995,134.0,3.0,2.0,1.0,21.047119140625,105.78136444091801,1.0,3500000000.0,4020608225.5
996,60.1,2.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,1500000000.0,1569881645.5
997,75.6,3.0,2.0,1.0,21.047119140625,105.78136444091801,0.0,3300000000.0,2511219617.5
998,75.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,2780000000.0,2898990697.5
999,127.7,3.0,2.0,53.0,21.029411315918,105.768753051758,1.0,4600000000.0,3760705713.5
1000,90.0,2.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3100000000.0,3046923029.5
1001,65.0,2.0,2.0,20.0,20.9760246276855,105.761596679688,0.0,1400000000.0,1546743721.5
1002,103.0,3.0,2.0,1.0,20.9860000610352,105.812187194824,1.0,2950000000.0,3291774113.5
1003,268.0,5.0,3.0,21.0,21.0044841766357,105.798629760742,1.0,14000000000.0,11191509469.5
1004,86.0,2.0,2.0,93.0,20.983570098877,105.772262573242,1.0,1250000000.0,2021075429.5
1005,95.0,2.0,2.0,17.0,21.027410507202106,105.793510437012,0.0,3000000000.0,3448268389.5
1006,146.19,4.0,3.0,734.0,21.0317993164063,105.814193725586,0.0,11200000000.0,10062973441.5
1007,67.0,2.0,2.0,19.0,20.9994716644287,105.72045135497999,0.0,1270000000.0,1402678545.5
1008,57.0,2.0,2.0,33.0,20.9605541229248,105.845962524414,1.0,1500000000.0,1405491249.5
1009,112.0,2.0,2.0,21.0,21.008365631103498,105.802909851074,0.0,3050000000.0,4030344109.5
1010,71.0,2.0,2.0,1.0,21.0409755706787,105.91366577148399,1.0,2331000000.0,1824239281.5
1011,114.0,3.0,2.0,1.0,21.0088672637939,105.820343017578,0.0,3300000000.0,4456853505.5
1012,84.0,2.0,2.0,1.0,20.9860000610352,105.812187194824,1.0,2600000000.0,2609078121.5
1013,110.0,3.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,4500000000.0,4322071525.5
1014,100.0,3.0,2.0,1.0,21.0099925994873,105.773422241211,1.0,3700000000.0,3085185209.5
1015,88.0,2.0,2.0,178.0,21.064899444580103,105.827049255371,0.0,5300000000.0,5217018401.5
1016,106.0,3.0,2.0,734.0,20.994333267211896,105.86756134033199,0.0,4500000000.0,4441966077.5
1017,95.0,2.0,2.0,33.0,21.034498214721697,105.795516967773,0.0,3300000000.0,3657099769.5
1018,59.0,2.0,2.0,1.0,20.9947719573975,105.80612945556601,0.0,1800000000.0,1889395425.5
1019,61.0,2.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,2400000000.0,2364623021.5
1020,45.0,1.0,1.0,123.0,20.963314056396502,105.82673645019501,1.0,760000000.0,959432881.5
1021,28.0,1.0,1.0,1.0,21.0024147033691,105.964111328125,1.0,860000000.0,1646968893.5
1022,96.0,3.0,2.0,23.0,21.0523986816406,105.78018188476601,0.0,2950000000.0,2986284561.5
1023,109.0,3.0,2.0,58.0,21.053024291992198,105.798637390137,0.0,4900000000.0,4219763241.5
1024,71.0,2.0,2.0,6.0,20.9952507019043,105.784408569336,0.0,2280000000.0,2122439753.5
1025,85.0,2.0,2.0,2.0,21.0330371856689,105.761665344238,1.0,2000000000.0,2745977509.5
1026,192.0,3.0,2.0,21.0,21.014173507690398,105.77587127685499,0.0,7350000000.0,5818284657.5
1027,100.0,3.0,2.0,17.0,20.973667144775398,105.75871276855499,1.0,2000000000.0,1798072609.5
1028,68.9,2.0,2.0,34.0,20.9525299072266,105.790313720703,1.0,1290000000.0,1111869429.5
1029,51.0,2.0,1.0,178.0,21.0058059692383,105.79437255859399,1.0,1900000000.0,1401051129.5
1030,45.0,2.0,1.0,1.0,21.0514559,105.8109757,0.0,850000000.0,1405253465.5
1031,102.8,3.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1950000000.0,1749466853.5
1032,70.0,2.0,1.0,83.0,21.0626907348633,105.90833282470699,1.0,1380000000.0,1842519765.5
1033,95.0,2.0,2.0,1.0,21.0153717,105.8128851,1.0,7700000000.0,3685988001.5
1034,65.0,2.0,2.0,20.0,21.033617019653303,105.790916442871,0.0,1900000000.0,2230557421.5
1035,80.0,2.0,2.0,51.0,20.976398468017603,105.814575195313,1.0,1950000000.0,2179511685.5
1036,65.0,2.0,2.0,1.0,20.9663569,105.77695559999998,0.0,1600000000.0,1554089865.5
1037,72.0,2.0,2.0,62.0,21.0160980224609,105.79248809814501,0.0,2500000000.0,2631414489.5
1038,73.0,2.0,2.0,21.0,20.9981651306152,105.80150604247999,1.0,3200000000.0,2364549069.5
1039,72.0,2.0,2.0,1.0,20.9643268585205,105.749549865723,1.0,1400000000.0,1145934293.5
1040,82.0,3.0,2.0,8.0,20.9934864044189,105.80690765380899,0.0,2500000000.0,2620992533.5
1041,135.0,3.0,3.0,1.0,20.991209,105.8031592,0.0,3500000000.0,4096594169.5
1042,93.0,2.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,3800000000.0,4093664665.5
1043,95.0,3.0,2.0,45.0,20.9824485778809,105.782279968262,1.0,2547000000.0,2422511785.5
1044,54.0,1.0,2.0,734.0,21.0365676879883,105.760482788086,0.0,2000000000.0,1840935401.5
1045,103.0,3.0,2.0,8.0,21.031446456909197,105.900825500488,1.0,2500000000.0,3483938549.5
1046,88.0,2.0,2.0,178.0,21.064899444580103,105.827049255371,0.0,5500000000.0,5217018401.5
1047,80.0,2.0,2.0,734.0,21.0317993164063,105.814193725586,0.0,5000000000.0,5284560949.5
1048,84.0,2.0,2.0,2.0,21.0000820159912,105.82803344726601,1.0,4500000000.0,2958756601.5
1049,90.0,3.0,2.0,1.0,20.9859714508057,105.79833984375,1.0,2200000000.0,2675931225.5
1050,181.0,3.0,3.0,734.0,21.002666473388697,105.8154296875,0.0,7800000000.0,8176383673.5
1051,82.0,3.0,2.0,25.0,21.012432098388697,105.76739501953101,1.0,3400000000.0,2649311353.5
1052,68.0,2.0,2.0,32.0,21.0209789276123,105.791061401367,0.0,2700000000.0,2383567329.5
1053,112.0,3.0,2.0,178.0,21.0058059692383,105.79437255859399,0.0,5300000000.0,4417149269.5
1054,50.0,1.0,1.0,65.0,21.04117202758789,105.825096130371,0.0,2260000000.0,2255447361.5
1055,109.0,3.0,2.0,734.0,21.002666473388697,105.8154296875,0.0,4800000000.0,5343546465.5
1056,114.6,3.0,2.0,78.0,21.081007003784197,105.81809234619101,1.0,5000000000.0,4305366665.5
1057,45.0,2.0,1.0,1.0,21.043005800000003,105.7752763,1.0,900000000.0,1636624369.5
1058,62.6,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,1900000000.0,1689102785.5
1059,92.8,3.0,2.0,118.0,20.979537963867198,105.84161376953101,0.0,2850000000.0,2942355569.5
1060,111.0,3.0,3.0,178.0,21.064899444580103,105.827049255371,0.0,6100000000.0,5973769601.5
1061,95.0,3.0,2.0,1.0,21.0240802764893,105.78963470459,1.0,4000000000.0,3312985389.5
1062,78.0,2.0,2.0,734.0,21.0190830230713,105.78173065185499,0.0,3200000000.0,3456299661.5
1063,125.0,3.0,2.0,14.0,20.993579864502,105.79821014404301,0.0,3600000000.0,4004397389.5
1064,70.0,2.0,2.0,15.0,20.9521503448486,105.785385131836,0.0,8000000000.0,1205600961.5
1065,70.0,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,1850000000.0,1406798717.5
1066,86.0,3.0,2.0,1.0,21.0739707946777,105.790870666504,1.0,2000000000.0,2741514773.5
1067,70.0,2.0,2.0,62.0,20.9599075317383,105.76819610595699,0.0,1430000000.0,1048133469.5
1068,93.0,2.0,2.0,1.0,21.0004196166992,105.803436279297,1.0,2590000000.0,3242325173.5
1069,95.0,3.0,2.0,734.0,20.9947910308838,105.86784362792999,1.0,3400000000.0,4118926425.5
1070,65.5,2.0,2.0,123.0,20.963314056396502,105.82673645019501,0.0,1050000000.0,1664676333.5
1071,130.0,4.0,3.0,8.0,20.9934864044189,105.80690765380899,1.0,3500000000.0,4266400281.5
1072,28.0,2.0,2.0,1.0,21.0024147033691,105.964111328125,0.0,860000000.0,3156490445.5
1073,75.0,2.0,2.0,118.0,21.0083923339844,105.73024749755899,1.0,1250000000.0,1602770409.5
1074,146.0,3.0,2.0,178.0,21.064899444580103,105.827049255371,0.0,6500000000.0,9485775157.5
1075,81.0,2.0,2.0,27.0,21.06853675842289,105.802764892578,0.0,3100000000.0,2566972769.5
1076,85.0,3.0,2.0,21.0,20.9981651306152,105.80150604247999,1.0,3500000000.0,2658851617.5
1077,131.5,3.0,2.0,734.0,21.002666473388697,105.8154296875,1.0,5600000000.0,5759649681.5
1078,73.0,2.0,2.0,59.0,20.9760246276855,105.761596679688,1.0,1450000000.0,1400338129.5
1079,116.7,3.0,2.0,144.0,21.0919170379639,105.78500366210899,0.0,4190000000.0,4143418625.5
1080,52.0,2.0,2.0,1.0,20.956588745117198,105.844886779785,0.0,1400000000.0,1759103657.5
1081,88.8,2.0,2.0,178.0,21.064899444580103,105.827049255371,1.0,5380000000.0,4945156877.5
1082,110.0,3.0,2.0,3.0,21.0175495147705,105.790672302246,1.0,2900000000.0,3790088729.5
1083,61.0,2.0,2.0,118.0,20.979537963867198,105.84161376953101,1.0,1700000000.0,1588432797.5
1084,31.2,2.0,2.0,1.0,21.0024147033691,105.964111328125,1.0,860000000.0,2894801517.5
