Price,Area,NumberBed,NumberToilet,HuongNha,HuongBanCong,NoiThat,Chudautu,ViDo,KinhDo,LoaiTin
1020000000.0,63.0,2,2,8,6,1,447,20.963314056396502,105.82673645019501,0
1300000000.0,72.0,2,2,8,5,1,286,21.0083923339844,105.73024749755899,0
7000000000.0,168.0,3,0,8,5,1,1403,21.002666473388697,105.8154296875,0
5500000000.0,110.0,3,2,8,5,0,285,21.0058059692383,105.79437255859399,0
980000000.0,56.0,2,2,5,7,1,73,20.964334487915,105.827293395996,0
4200000000.0,131.0,3,3,7,6,1,1403,21.002666473388697,105.8154296875,0
1850000000.0,72.0,2,2,7,6,1,9,20.9800987243652,105.87424468994101,0
1600000000.0,70.0,2,2,7,6,1,11,20.979290008544897,105.78546142578101,0
4600000000.0,145.0,3,3,7,6,1,1403,21.002666473388697,105.8154296875,0
2650000000.0,94.0,3,2,6,7,0,141,21.0187587738037,105.794776916504,0
3550000000.0,79.0,2,2,7,6,1,45,21.06853675842289,105.802764892578,0
2480000000.0,50.0,2,2,7,6,0,160,21.04117202758789,105.825096130371,0
3850000000.0,118.0,3,2,3,4,1,1403,20.9947910308838,105.86784362792999,0
3065000000.0,104.0,3,2,3,4,1,245,21.0403366088867,105.76758575439501,0
5300000000.0,119.0,3,2,4,3,1,1403,20.9965782165527,105.865196228027,0
3000000000.0,100.0,3,2,3,4,1,1,21.0416549,105.7932017,0
2750000000.0,76.0,2,2,4,3,1,1403,20.9947910308838,105.86784362792999,0
4000000000.0,135.0,4,2,7,6,1,123,20.9972763061523,105.80298614502001,0
2500000000.0,80.0,3,2,7,6,0,162,21.0443172454834,105.877861022949,0
2600000000.0,98.0,3,2,7,6,1,75,20.9605541229248,105.845962524414,0
4350000000.0,96.0,3,2,2,3,1,1403,20.994333267211896,105.86756134033199,0
2600000000.0,250.0,5,4,2,1,0,7,20.987060546875,105.850357055664,0
2500000000.0,70.0,2,2,6,7,1,61,20.9906997680664,105.814277648926,0
1250000000.0,86.0,2,2,6,7,1,177,20.983570098877,105.772262573242,0
5100000000.0,112.0,3,2,6,7,1,1403,20.994333267211896,105.86756134033199,0
2000000000.0,73.9,3,2,8,5,0,177,20.9763450622559,105.76149749755899,0
2250000000.0,61.0,2,2,4,3,1,61,20.9906997680664,105.814277648926,0
1900000000.0,70.0,3,2,4,3,0,39,21.022161483764602,105.771797180176,0
1650000000.0,69.04,2,2,4,3,0,39,21.022161483764602,105.771797180176,0
2250000000.0,70.45,2,2,7,6,1,82,20.9962978363037,105.805633544922,0
2200000000.0,59.0,1,2,7,6,0,285,21.069709777832,105.811210632324,0
1750000000.0,70.0,2,2,6,7,0,3,21.0009841918945,105.801475524902,0
1574000000.0,38.0,1,2,7,6,0,285,21.0058059692383,105.79437255859399,0
1650000000.0,113.0,3,2,7,6,0,42,20.9745693206787,105.76432800292999,0
548000000.0,35.0,1,1,5,6,1,1,21.071376100000002,105.7943322,0
2400000000.0,80.0,2,2,5,8,0,2,21.0214004516602,105.79205322265601,0
1900000000.0,62.0,2,2,3,4,1,61,20.997150421142603,105.82169342041,0
2200000000.0,77.0,2,2,3,4,1,6,20.986049652099602,105.798133850098,0
2700000000.0,92.0,3,2,2,6,1,61,20.997150421142603,105.82169342041,0
3270000000.0,93.23,3,2,4,3,1,29,21.0505809783936,105.79224395752001,0
1750000000.0,76.0,2,1,4,3,1,67,20.9834575653076,105.78564453125,0
3100000000.0,70.0,2,2,4,3,0,285,21.0058059692383,105.79437255859399,0
1320000000.0,58.21,2,2,7,6,1,14,21.0576000213623,105.88459777832001,0
1060000000.0,67.0,2,2,7,6,1,447,20.9635982513428,105.82803344726601,0
2650000000.0,95.0,3,2,7,6,0,102,20.9842433929443,105.808448791504,0
3590000000.0,93.6,3,2,8,5,1,64,21.029411315918,105.768753051758,0
1300000000.0,75.0,2,2,6,7,0,447,20.962467193603498,105.79236602783199,0
1100000000.0,70.0,2,2,6,7,1,447,20.962467193603498,105.79236602783199,0
470000000.0,36.0,1,1,6,7,0,73,20.957574844360398,105.806900024414,0
1800000000.0,60.0,2,2,5,8,1,1,21.0292072296143,105.764450073242,0
1100000000.0,46.0,1,1,6,7,0,18,21.1250171661377,105.836883544922,0
4200000000.0,192.0,4,4,5,6,1,208,20.9796447753906,105.792343139648,0
1350000000.0,72.0,2,2,6,7,1,1,20.9643268585205,105.749549865723,0
1300000000.0,70.0,2,2,1,3,0,49,21.0096874237061,105.72159576416,0
1000000000.0,70.0,2,2,4,3,1,49,21.0096874237061,105.72159576416,0
2200000000.0,79.0,2,2,7,5,0,36,20.985431671142603,105.839340209961,0
5300000000.0,250.0,5,4,7,6,1,208,20.9796447753906,105.792343139648,0
1950000000.0,67.0,2,2,7,6,0,41,20.973093032836896,105.83837127685499,0
2300000000.0,74.0,2,2,7,6,1,30,21.035104751586896,105.76554107666,0
1900000000.0,75.0,2,2,7,6,1,41,20.973093032836896,105.83837127685499,0
2350000000.0,80.6,2,2,7,6,1,30,21.0304050445557,105.777030944824,0
3150000000.0,136.0,3,2,6,8,1,67,20.9834575653076,105.78564453125,0
4350000000.0,215.0,3,2,7,6,1,67,20.9834575653076,105.78564453125,0
1300000000.0,60.0,2,2,5,8,1,18,21.1250171661377,105.836883544922,0
1450000000.0,46.0,1,1,5,8,0,107,20.9865188598633,105.78639984130899,0
2350000000.0,76.0,2,2,5,8,0,107,20.987026214599602,105.786834716797,0
2600000000.0,75.0,2,2,8,5,1,107,20.987026214599602,105.786834716797,0
1200000000.0,35.0,1,1,8,5,1,1,21.0089749,105.8345134,0
2000000000.0,75.0,2,2,6,7,0,102,20.9842433929443,105.808448791504,0
1750000000.0,77.0,2,2,5,8,0,67,20.9834575653076,105.78564453125,0
4000000000.0,154.0,3,3,5,8,0,107,20.9865188598633,105.78639984130899,0
1300000000.0,46.0,1,1,5,6,1,102,20.9830627441406,105.80908203125,0
2000000000.0,92.0,2,2,8,5,1,16,21.0919170379639,105.78500366210899,0
3300000000.0,188.0,4,3,8,5,1,67,20.9834575653076,105.78564453125,0
3500000000.0,191.0,4,3,8,5,1,67,20.983457565307614,105.78564453125,0
2500000000.0,123.0,3,2,6,5,0,67,20.9834575653076,105.78564453125,0
2200000000.0,90.0,2,2,7,6,1,107,20.98651885986328,105.7863998413086,0
3700000000.0,71.3,2,2,2,1,0,366,21.083890914917,105.80847930908199,0
3100000000.0,135.0,3,2,7,6,0,67,20.9834575653076,105.78564453125,0
2500000000.0,84.0,3,2,7,6,0,162,21.0443172454834,105.877861022949,0
1400000000.0,60.7,2,2,8,5,1,447,20.9635620117188,105.831611633301,0
1300000000.0,43.0,1,1,8,5,1,1,21.0024147033691,105.964111328125,0
1550000000.0,66.0,2,2,8,5,1,29,20.9753150939941,105.78067779541,0
3250000000.0,99.0,2,2,7,3,0,1,21.03607132044505,105.7941457238698,0
2100000000.0,66.0,2,2,7,6,1,1,20.9947719573975,105.80612945556601,0
3200000000.0,79.0,2,2,7,6,0,1403,20.9965782165527,105.865196228027,0
1100000000.0,56.0,2,1,5,8,0,62,20.9846420288086,105.77471923828101,0
2800000000.0,103.0,3,2,4,3,1,41,20.973093032836896,105.83837127685499,0
3100000000.0,95.0,2,2,7,6,0,141,21.014102935790998,105.801788330078,0
580000000.0,42.0,1,1,1,7,1,73,20.957574844360398,105.806900024414,0
2600000000.0,69.0,2,2,8,6,0,1403,20.998958587646502,105.788032531738,0
5700000000.0,127.0,3,2,8,5,0,113,21.0277194976807,105.78589630127001,0
2705000000.0,76.0,3,2,5,8,1,1403,21.0065288543701,105.753555297852,0
2200000000.0,70.0,2,1,4,3,0,1,21.0188862,105.8221488,0
2150000000.0,60.0,2,2,4,3,1,121,21.0160980224609,105.79248809814501,0
2200000000.0,78.8,2,2,7,6,1,36,20.985431671142603,105.839340209961,0
970000000.0,47.0,1,1,7,6,0,1,21.0104478,105.8184384,0
1450000000.0,73.0,2,2,8,5,1,99,20.9760246276855,105.761596679688,0
3800000000.0,106.8,3,2,7,6,0,121,21.0160980224609,105.79248809814501,0
2200000000.0,76.0,2,1,7,6,1,1,21.0267424,105.8338142,0
2950000000.0,103.0,3,2,7,6,1,78,20.984340667724602,105.776809692383,0
1500000000.0,68.0,2,2,7,6,1,208,20.9739627838135,105.78907012939501,0
2450000000.0,105.0,2,2,7,6,0,208,20.9796447753906,105.792343139648,0
5500000000.0,116.0,3,2,4,3,1,1403,20.994333267211896,105.86756134033199,0
3400000000.0,134.0,3,3,8,5,0,245,21.0403366088867,105.76758575439501,0
1450000000.0,72.0,2,2,7,6,0,208,20.9739627838135,105.78907012939501,0
1470000000.0,83.4,2,2,5,8,1,177,20.983570098877,105.772262573242,0
880000000.0,31.2,1,1,7,6,1,1,21.0024147033691,105.964111328125,0
4500000000.0,86.0,2,2,7,6,1,1,21.0099925994873,105.773422241211,0
3500000000.0,102.5,3,2,7,6,0,1,20.9947719573975,105.80612945556601,0
6700000000.0,168.0,3,2,7,6,1,141,21.0639667510986,105.805503845215,0
2700000000.0,105.0,2,2,8,5,1,8,21.003246307373,105.80506134033199,0
4700000000.0,104.0,3,2,7,6,0,64,21.029411315918,105.768753051758,0
1900000000.0,65.0,2,1,8,6,0,38,21.033617019653303,105.790916442871,0
1900000000.0,75.0,2,2,3,4,1,41,20.973093032836896,105.83837127685499,0
830000000.0,45.0,1,1,6,5,1,447,20.9635982513428,105.82803344726601,0
1650000000.0,69.8,2,2,6,7,1,447,20.9644546508789,105.83135986328101,0
2700000000.0,83.0,2,2,8,5,0,11,21.00048828125,105.807159423828,0
4000000000.0,83.68,2,2,7,6,1,3,21.0000820159912,105.82803344726601,0
2300000000.0,58.0,2,2,1,2,1,151,21.081007003784197,105.81809234619101,0
2400000000.0,73.0,2,2,3,4,1,30,21.035104751586896,105.76554107666,0
2950000000.0,103.0,3,2,7,6,0,1,21.0409755706787,105.91366577148399,0
4000000000.0,123.0,3,2,7,6,1,245,21.0403366088867,105.76758575439501,0
4200000000.0,115.0,3,3,7,6,1,1,20.9947719573975,105.80612945556601,0
2050000000.0,75.0,2,2,8,5,1,102,20.9842433929443,105.808448791504,0
2200000000.0,102.0,3,2,8,5,1,79,20.9846973419189,105.866157531738,0
1200000000.0,65.52,2,2,7,6,1,447,20.963314056396502,105.82673645019501,0
1600000000.0,57.6,2,1,8,5,0,208,20.9646949768066,105.82510375976601,0
3200000000.0,89.0,3,2,4,3,1,286,21.0495662689209,105.778594970703,0
4080000000.0,88.0,3,2,3,4,1,1403,20.994333267211896,105.86756134033199,0
2200000000.0,67.0,2,2,3,4,0,37,20.993579864502,105.79821014404301,0
2700000000.0,63.0,2,2,3,4,1,151,21.081007003784197,105.81809234619101,0
1220000000.0,56.2,2,2,7,6,1,126,20.9732913970947,105.82000732421899,0
5000000000.0,119.0,3,2,3,4,0,1403,20.994333267211896,105.86756134033199,0
900000000.0,50.0,1,1,6,7,0,1,20.991684600000006,105.8412445,0
1590000000.0,57.6,2,1,8,5,1,208,20.9646949768066,105.82510375976601,0
1270000000.0,57.0,2,2,4,3,0,1,21.0012748,105.8393044,0
3000000000.0,115.0,2,2,8,5,0,35,21.008365631103498,105.802909851074,0
950000000.0,48.0,1,2,5,7,1,32,21.036306381225604,105.933120727539,0
1570000000.0,71.0,2,2,5,8,1,286,21.002981185913104,105.732055664063,0
2250000000.0,82.0,2,2,8,5,0,8,21.003246307373,105.80506134033199,0
8600000000.0,112.0,3,2,6,6,1,6,21.05546760559082,105.79588317871094,0
3700000000.0,88.9,3,2,2,8,1,151,21.081007003784197,105.81809234619101,0
1420000000.0,76.0,3,2,5,8,1,447,20.9635982513428,105.82803344726601,0
1850000000.0,96.0,3,2,5,6,0,208,20.9739627838135,105.78907012939501,0
2900000000.0,90.0,3,2,6,5,1,1,20.9947719573975,105.80612945556601,0
1600000000.0,83.88,3,2,1,6,0,18,20.9819164276123,105.74249267578101,0
3200000000.0,91.0,3,2,8,5,0,1,21.042073000000002,105.8140746,0
3340000000.0,100.0,2,2,6,7,1,8,21.011089324951197,105.799903869629,0
1650000000.0,70.0,2,2,8,5,1,447,20.9644546508789,105.83135986328101,0
2300000000.0,73.0,2,2,6,7,0,1,21.0194473266602,105.821655273438,0
2040000000.0,92.3,3,2,5,8,1,447,20.9644546508789,105.83135986328101,0
2390000000.0,60.0,2,1,5,8,1,285,21.0058059692383,105.79437255859399,0
2500000000.0,81.5,3,2,5,8,1,6,20.986049652099602,105.798133850098,0
1950000000.0,78.0,3,2,5,8,1,35,21.008365631103498,105.802909851074,0
2540000000.0,102.0,3,2,5,8,0,70,20.9824485778809,105.782279968262,0
3350000000.0,83.0,2,2,3,2,1,153,21.053024291992198,105.798637390137,0
3590000000.0,118.0,3,2,3,4,0,11,21.00048828125,105.807159423828,0
2900000000.0,110.0,3,2,3,4,1,20,21.033765792846697,105.770301818848,0
1380000000.0,77.0,3,2,3,4,1,42,20.9745693206787,105.76432800292999,0
2100000000.0,78.0,2,2,6,7,0,35,20.97843933105469,105.77264404296899,0
2300000000.0,83.0,3,2,8,5,1,1,20.959905624389602,105.791801452637,0
2200000000.0,74.16,2,2,8,5,0,5,20.9984855651855,105.86865997314501,0
2600000000.0,69.0,2,2,5,8,1,1403,20.998958587646502,105.788032531738,0
2650000000.0,93.0,3,2,8,5,0,1,20.959905624389602,105.791801452637,0
1650000000.0,107.0,2,2,8,5,1,42,20.9745693206787,105.76432800292999,0
2000000000.0,73.93,2,2,8,5,1,177,20.9830436706543,105.757339477539,0
3100000000.0,84.0,2,2,6,7,1,141,21.0639667510986,105.805503845215,0
2350000000.0,73.0,2,2,1,2,0,1,21.033917300000002,105.8133757,0
2100000000.0,74.0,2,2,8,5,1,70,20.9824485778809,105.782279968262,0
1400000000.0,95.0,2,1,7,6,0,1,21.043005800000003,105.7752763,0
2600000000.0,91.2,3,2,6,7,1,1,21.0004196166992,105.803436279297,0
6300000000.0,151.0,4,3,5,8,0,1403,20.994333267211896,105.86756134033199,0
1630000000.0,64.0,2,2,5,8,1,286,20.9729385375977,105.866355895996,0
2350000000.0,107.0,3,2,5,8,1,78,20.973667144775398,105.75871276855499,0
2700000000.0,93.1,2,2,8,5,0,1,21.0004196166992,105.803436279297,0
1250000000.0,95.0,3,2,4,3,1,1,21.0460559,105.79164640000002,0
2870000000.0,83.0,2,2,6,7,1,1403,20.9947910308838,105.86784362792999,0
2150000000.0,60.0,2,2,7,6,0,1,20.9947719573975,105.80612945556601,0
3200000000.0,94.8,2,2,3,2,0,32,20.9838600158691,105.84660339355499,0
4200000000.0,101.0,3,2,3,4,0,45,21.06853675842289,105.802764892578,0
5100000000.0,112.0,3,2,3,4,1,1403,21.002666473388697,105.8154296875,0
3350000000.0,98.5,3,2,4,3,0,32,20.9838600158691,105.84660339355499,0
3300000000.0,67.97,2,2,4,3,0,285,21.0058059692383,105.79437255859399,0
2800000000.0,91.0,3,2,7,6,0,1,21.0004196166992,105.803436279297,0
4500000000.0,150.0,3,0,7,6,0,1,21.0004196166992,105.803436279297,0
2300000000.0,56.0,1,1,7,6,0,1403,20.994333267211896,105.86756134033199,0
1800000000.0,68.0,2,2,7,6,0,177,20.976610183715803,105.761520385742,0
5800000000.0,128.0,3,2,7,6,0,1403,20.994333267211896,105.86756134033199,0
1650000000.0,58.55,2,1,6,7,1,24,21.035062789917,105.74966430664101,0
950000000.0,57.0,2,2,6,7,0,78,20.946331024169897,105.75578308105499,0
4500000000.0,127.6,3,2,5,3,0,35,21.027410507202106,105.793510437012,0
2500000000.0,98.2,3,2,7,6,0,7,20.987060546875,105.850357055664,0
4200000000.0,88.0,3,2,7,6,0,16,20.9965381622314,105.863388061523,0
3420000000.0,86.0,2,2,7,6,1,84,21.0457458496094,105.86637878417999,0
2987000000.0,98.7,2,2,5,8,0,35,21.024976730346697,105.791229248047,0
2300000000.0,62.5,2,2,8,8,1,1403,20.998958587646502,105.788032531738,0
5900000000.0,178.0,4,3,8,5,0,35,21.027410507202106,105.793510437012,0
3390000000.0,80.0,2,2,8,5,1,1403,20.994333267211896,105.86756134033199,0
1070000000.0,70.0,2,2,8,5,1,21,20.9521503448486,105.785385131836,0
3100000000.0,98.0,2,2,8,6,0,35,21.027410507202106,105.793510437012,0
2500000000.0,101.0,3,2,8,5,1,70,20.9824485778809,105.782279968262,0
2200000000.0,58.0,2,1,1,2,1,151,21.081007003784197,105.81809234619101,0
2300000000.0,94.0,3,2,4,3,0,22,21.0174350738525,105.780395507813,0
3400000000.0,70.0,2,2,4,3,0,84,21.0371532440186,105.786338806152,0
4000000000.0,95.0,3,2,4,3,1,151,21.081007003784197,105.81809234619101,0
1950000000.0,86.0,3,2,7,6,1,78,20.973667144775398,105.75871276855499,0
3800000000.0,113.0,3,2,3,4,1,1403,21.0365676879883,105.760482788086,0
4000000000.0,70.0,2,2,4,3,1,151,21.081007003784197,105.81809234619101,0
6500000000.0,146.0,4,4,4,3,0,285,21.064899444580103,105.827049255371,0
2900000000.0,107.35,2,2,4,3,1,70,20.9824485778809,105.782279968262,0
5000000000.0,107.0,3,2,7,6,0,64,21.029411315918,105.768753051758,0
2200000000.0,50.0,1,1,7,6,1,1,21.0215298,105.81205220000001,0
1290000000.0,67.0,2,1,7,6,1,18,20.9819164276123,105.74249267578101,0
1970000000.0,81.0,2,2,7,6,0,286,20.9729385375977,105.866355895996,0
1630000000.0,64.0,2,2,1,8,1,286,20.9729385375977,105.866355895996,0
1800000000.0,76.0,2,2,1,2,0,1,20.9848365783691,105.85985565185499,0
4150000000.0,109.0,3,2,1,2,0,162,21.0443172454834,105.877861022949,0
1680000000.0,72.0,2,2,1,2,1,208,21.0701694488525,105.906837463379,0
2200000000.0,74.0,2,2,7,6,1,177,20.9830436706543,105.757339477539,0
1400000000.0,65.0,2,1,7,6,1,18,20.9819164276123,105.74249267578101,0
1530000000.0,67.0,2,2,7,6,0,1,20.96728515625,105.778175354004,0
1810000000.0,68.0,2,2,8,5,0,447,20.9644546508789,105.83135986328101,0
2150000000.0,166.0,3,3,8,5,0,42,20.9745693206787,105.76432800292999,0
800000000.0,30.0,1,1,8,5,0,1,21.0381145,105.8506129,0
1600000000.0,65.0,2,2,8,5,1,1,20.9939002990723,105.76019287109399,0
1300000000.0,67.0,2,2,8,5,1,41,21.00572168404417,105.72753238677929,0
3100000000.0,85.0,2,2,8,5,1,141,21.0639667510986,105.805503845215,0
3700000000.0,71.3,2,2,2,1,1,366,21.083890914917,105.80847930908199,0
1870000000.0,75.0,2,2,7,5,0,177,20.976610183715803,105.761520385742,0
1800000000.0,162.0,4,0,7,6,0,177,20.983570098877,105.772262573242,0
1800000000.0,85.0,3,2,7,6,1,1,20.9939002990723,105.76019287109399,0
4700000000.0,107.0,3,2,4,3,1,79,21.0555438995361,105.805130004883,0
1700000000.0,65.0,2,2,1,3,1,106,20.991436004638697,105.756065368652,0
1700000000.0,66.9,2,2,7,6,0,8,20.996324539184602,105.802665710449,0
1800000000.0,130.0,3,2,7,6,0,42,20.9745693206787,105.76432800292999,0
1600000000.0,110.0,3,2,7,6,0,42,20.9745693206787,105.76432800292999,0
4000000000.0,97.2,3,2,6,6,1,366,21.0919170379639,105.78500366210899,0
2250000000.0,100.0,2,2,6,7,1,35,20.97843933105469,105.77264404296899,0
4200000000.0,105.0,3,2,7,6,1,40,20.9981651306152,105.80150604247999,0
1460000000.0,82.5,2,2,7,6,1,7,20.9730224609375,105.76327514648399,0
3500000000.0,74.7,2,2,7,6,1,79,21.0555438995361,105.805130004883,0
2000000000.0,77.0,2,2,7,6,0,35,20.97843933105469,105.77264404296899,0
1310000000.0,25.77,1,2,6,8,1,1,20.9919490814209,105.940048217773,0
1950000000.0,67.0,2,2,7,6,1,102,20.9842433929443,105.808448791504,0
7200000000.0,90.0,2,2,8,5,0,160,21.04117202758789,105.825096130371,0
2000000000.0,116.0,3,2,8,5,0,42,20.9762554168701,105.762649536133,0
2500000000.0,66.0,2,2,7,6,1,123,20.9972763061523,105.80298614502001,0
1400000000.0,64.0,2,2,7,6,1,105,20.969203948974602,105.876914978027,0
4550000000.0,94.7,3,2,7,6,0,79,21.0555438995361,105.805130004883,0
2900000000.0,90.0,3,2,4,3,1,286,21.0495662689209,105.778594970703,0
5200000000.0,90.0,3,2,4,3,0,366,21.083890914917,105.80847930908199,0
2250000000.0,75.0,2,2,6,7,1,245,21.0403366088867,105.76758575439501,0
1950000000.0,66.0,2,2,7,5,1,49,21.0523986816406,105.78018188476601,0
980000000.0,56.0,2,2,5,7,1,73,20.964334487915,105.827293395996,0
2900000000.0,76.26,2,2,5,8,1,107,20.987026214599602,105.786834716797,0
4600000000.0,104.0,3,2,5,8,1,64,21.029411315918,105.768753051758,0
1400000000.0,53.0,2,1,2,1,1,106,20.991436004638697,105.756065368652,0
1550000000.0,70.0,2,2,2,1,1,1,21.0267424,105.8338142,0
4100000000.0,149.0,3,2,8,5,0,14,21.0211429595947,105.80934906005899,0
2900000000.0,105.2,3,2,5,7,1,1,21.0409755706787,105.91366577148399,0
4600000000.0,124.0,3,2,8,6,1,162,21.0443172454834,105.877861022949,0
1800000000.0,74.0,2,2,8,5,1,1,20.9708145,105.82721699999999,0
2700000000.0,93.7,3,2,8,5,0,141,21.0187587738037,105.794776916504,0
1900000000.0,63.0,2,2,6,8,1,37,21.0577354431152,105.91335296630899,0
2000000000.0,71.0,2,2,6,7,1,1,21.0409755706787,105.91366577148399,0
3400000000.0,89.6,2,2,6,7,0,6,21.041240692138697,105.807846069336,0
3400000000.0,109.0,3,2,6,7,0,11,21.00048828125,105.807159423828,0
1880000000.0,65.0,2,2,7,7,1,1,21.022687100000002,105.8194995,0
5600000000.0,174.0,3,2,7,6,0,1,21.031093597412106,105.78078460693399,0
3600000000.0,90.0,2,2,7,6,1,27,21.006311416626,105.807479858398,0
2650000000.0,73.0,2,2,7,6,0,32,20.9996452331543,105.799385070801,0
1850000000.0,53.0,1,1,4,3,1,1403,20.9947910308838,105.86784362792999,0
2800000000.0,100.0,3,2,6,7,1,32,20.9996452331543,105.799385070801,0
1435000000.0,93.0,2,2,7,6,1,1,20.963331222534197,105.763916015625,0
2820000000.0,86.0,3,2,5,7,1,48,21.035120010376,105.767433166504,0
1950000000.0,70.0,2,1,6,8,1,59,21.0141487121582,105.78872680664101,0
2150000000.0,78.5,2,2,3,1,1,43,20.9797115325928,105.844833374023,0
3000000000.0,81.0,2,2,5,8,1,123,20.9972763061523,105.80298614502001,0
1430000000.0,80.0,3,2,5,8,0,1,20.9921478,105.79942220000001,0
1250000000.0,50.0,2,2,5,8,0,1,20.9921478,105.79942220000001,0
1450000000.0,58.0,2,2,1,7,0,1,21.0029863,105.865675,0
2700000000.0,99.6,3,2,1,2,0,8,21.003246307373,105.80506134033199,0
1600000000.0,62.0,2,2,1,2,0,20,20.9952507019043,105.784408569336,0
1800000000.0,51.0,2,2,5,6,1,7,21.0456924438477,105.880599975586,0
1980000000.0,66.8,2,2,7,6,1,49,21.0523986816406,105.78018188476601,0
2950000000.0,83.0,3,2,2,5,1,286,21.0495662689209,105.778594970703,0
2950000000.0,88.08,3,2,5,5,1,1,20.9739685058594,105.82169342041,0
3100000000.0,85.67,2,2,5,8,1,141,21.0639667510986,105.805503845215,0
2700000000.0,76.0,2,2,5,8,1,1,20.9999027252197,105.80218505859399,0
3100000000.0,72.9,2,2,5,8,1,366,21.0919170379639,105.78500366210899,0
980000000.0,43.0,1,1,3,5,1,1,21.011702800000002,105.83686270000001,0
28000000000.0,111.0,3,2,3,4,0,30,21.0658397674561,105.798149108887,0
1350000000.0,68.0,2,2,7,6,0,286,21.0083923339844,105.73024749755899,0
1690000000.0,49.0,1,1,6,7,1,1,21.0847801,105.81659509999999,0
1650000000.0,56.5,2,2,7,6,1,14,21.0149936676025,105.782699584961,0
1700000000.0,53.0,2,2,7,6,1,92,21.072135925293,105.810997009277,0
2400000000.0,94.0,3,2,7,6,1,43,20.9797115325928,105.844833374023,0
3600000000.0,88.0,2,2,4,3,0,43,21.0443725585938,105.80323028564501,0
8000000000.0,115.0,3,2,4,3,0,1,21.033269882202106,105.816703796387,0
4200000000.0,103.0,3,2,8,6,1,366,21.0919170379639,105.78500366210899,0
4400000000.0,105.0,3,2,8,5,1,366,21.0919170379639,105.78500366210899,0
1200000000.0,70.0,2,2,6,7,1,1,20.9461421966553,105.855453491211,0
3485000000.0,133.0,3,2,6,7,1,1,21.047119140625,105.78136444091801,0
1850000000.0,102.8,3,2,6,7,0,99,20.9760246276855,105.761596679688,0
1500000000.0,89.0,3,2,6,7,0,62,20.9939575195313,105.78890991210899,0
740000000.0,54.0,1,2,6,7,0,1,20.960579199999998,105.79190349999999,0
1400000000.0,73.0,2,2,5,8,1,99,20.9760246276855,105.761596679688,0
2500000000.0,107.0,2,2,5,8,1,35,21.008365631103498,105.802909851074,0
1550000000.0,72.0,2,2,5,8,1,286,21.002981185913104,105.732055664063,0
1100000000.0,54.0,2,1,8,5,0,62,20.9939575195313,105.78890991210899,0
1090000000.0,50.0,2,1,3,4,1,62,20.9939575195313,105.78890991210899,0
2200000000.0,83.0,3,2,3,4,0,177,21.050373077392603,105.784843444824,0
6500000000.0,172.0,3,0,7,6,0,14,21.0124912261963,105.811317443848,0
3200000000.0,130.0,3,2,7,6,1,8,20.9874248504639,105.851547241211,0
3500000000.0,88.1,3,2,3,4,0,43,21.0443725585938,105.80323028564501,0
3600000000.0,117.0,3,2,1,2,0,37,21.0465812683105,105.797393798828,0
1650000000.0,45.6,1,1,7,6,0,1,21.023229,105.80624650000001,0
1400000000.0,94.0,3,2,7,6,0,447,20.962467193603498,105.79236602783199,0
1050000000.0,69.0,3,2,1,2,1,78,20.946331024169897,105.75578308105499,0
10000000000.0,118.0,2,3,1,2,0,2,21.0113620758057,105.850616455078,0
1850000000.0,98.3,3,2,6,7,0,99,20.9760246276855,105.761596679688,0
1190000000.0,57.83,2,2,6,7,1,447,20.9635982513428,105.82803344726601,0
3000000000.0,81.0,2,2,5,8,0,1403,21.0365676879883,105.760482788086,0
2150000000.0,61.5,2,2,5,8,0,48,21.035120010376,105.767433166504,0
2300000000.0,70.63,2,2,5,8,0,1,21.028341293335,105.768539428711,0
1800000000.0,60.5,2,2,8,5,0,1,21.0292072296143,105.764450073242,0
3000000000.0,74.0,3,2,5,8,0,1403,21.0365676879883,105.760482788086,0
3000000000.0,90.0,3,2,4,3,0,286,21.0495662689209,105.778594970703,0
2600000000.0,82.0,2,2,8,5,0,25,21.0300979614258,105.761878967285,0
2300000000.0,75.0,2,2,8,5,1,102,20.9842433929443,105.808448791504,0
2050000000.0,92.0,3,2,8,5,0,16,21.0919170379639,105.78500366210899,0
3100000000.0,103.0,3,2,6,7,0,1,21.0292072296143,105.764450073242,0
1200000000.0,58.2,2,2,6,7,1,62,21.0156192779541,105.948608398438,0
1214000000.0,46.0,1,1,6,7,0,1403,21.0065288543701,105.753555297852,0
2800000000.0,86.0,3,2,4,3,0,25,21.0300979614258,105.761878967285,0
1500000000.0,59.9,2,1,7,6,1,1,21.0024147033691,105.964111328125,0
2300000000.0,56.0,1,1,4,3,1,1403,20.994333267211896,105.86756134033199,0
2500000000.0,56.0,1,1,2,2,1,1403,20.9965782165527,105.865196228027,0
680000000.0,32.0,1,2,2,1,0,1,21.0494664,105.8068547,0
1970000000.0,95.0,3,2,7,6,1,106,20.991436004638697,105.756065368652,0
2200000000.0,63.7,2,2,7,6,1,1,21.0024147033691,105.964111328125,0
3900000000.0,91.0,3,2,7,6,0,87,21.004817962646502,105.804672241211,0
3000000000.0,155.0,3,2,7,6,1,67,20.9834575653076,105.78564453125,0
2350000000.0,92.0,3,2,3,4,0,61,20.997150421142603,105.82169342041,0
5500000000.0,180.0,4,3,3,4,0,61,20.997150421142603,105.82169342041,0
