Giá,Diện tích,Số phòng ngủ,Số toilet,Hướng nhà,Hướng ban công,Nội thất,Chủ đầu tư,Vĩ độ,Kinh độ
3650000000.0,154.0,3,3,5,8,0,106,20.9865188598633,105.78639984130899
3400000000.0,146.0,3,3,5,8,0,68,20.98268699646,105.781616210938
4600000000.0,94.0,3,2,7,6,1,1,21.0086898803711,105.820510864258
920000000.0,70.0,2,2,7,6,1,272,20.962467193603498,105.79236602783199
1450000000.0,89.0,2,2,5,8,1,15,20.961841583252,105.79552459716801
1080000000.0,63.0,2,2,7,5,1,272,20.962467193603498,105.79236602783199
2200000000.0,60.0,2,2,2,1,1,146,21.084030230198398,105.811933994293
850000000.0,62.0,2,2,6,7,0,272,20.962467193603498,105.79236602783199
2050000000.0,78.0,2,2,7,6,1,32,20.97843933105469,105.77264404296899
4500000000.0,100.0,3,2,5,8,1,1399,21.0190830230713,105.78173065185499
2300000000.0,76.0,2,2,5,6,1,358,21.069709777832,105.811210632324
1800000000.0,51.0,2,2,7,6,0,358,21.0058059692383,105.79437255859399
4200000000.0,86.0,3,2,3,4,1,59,21.0277194976807,105.78589630127001
1350000000.0,65.0,2,2,7,6,0,16,20.9819164276123,105.74249267578101
1560000000.0,47.0,1,1,6,7,0,1399,21.0065288543701,105.753555297852
1950000000.0,116.0,3,2,6,7,0,35,20.9762554168701,105.762649536133
3000000000.0,80.0,2,2,6,7,1,263,21.0407333374023,105.89656066894501
3300000000.0,80.0,3,2,6,7,1,263,21.0919170379639,105.78500366210899
3330000000.0,94.0,2,2,5,8,0,98,21.029411315918,105.768753051758
750000000.0,35.0,1,1,5,8,0,1,21.0024531,105.82977509999999
3541000000.0,112.9,3,2,8,5,1,220,21.0403366088867,105.76758575439501
800000000.0,50.0,2,1,6,7,1,1,20.9877606,105.80063840000001
4500000000.0,93.0,3,2,6,7,1,1399,21.0197982788086,105.780708312988
4100000000.0,116.7,3,2,8,5,1,263,21.0919170379639,105.78500366210899
1900000000.0,60.0,2,2,7,6,1,77,20.985540390014602,105.79894256591801
3300000000.0,88.0,3,2,6,7,1,17,20.9965381622314,105.863388061523
2490000000.0,90.0,2,2,1,2,1,1,20.990182876586896,105.86865997314501
1380000000.0,80.0,2,2,1,2,1,35,20.9762554168701,105.762649536133
6100000000.0,133.0,3,3,1,2,1,59,21.0277194976807,105.78589630127001
1300000000.0,43.0,1,1,1,2,1,1399,21.0065288543701,105.753555297852
2900000000.0,110.58,3,2,1,2,1,32,20.985431671142603,105.839340209961
3000000000.0,108.0,3,2,3,4,1,263,20.996685028076197,105.873847961426
2800000000.0,93.4,3,2,6,7,0,1,21.0004196166992,105.803436279297
2600000000.0,91.2,2,2,5,7,1,1,21.0004196166992,105.803436279297
1780000000.0,51.0,2,1,5,8,1,358,21.0058059692383,105.79437255859399
1800000000.0,51.0,2,2,6,7,0,358,21.0058059692383,105.79437255859399
1400000000.0,62.0,2,2,6,7,1,1,20.938102722168,105.852249145508
1660000000.0,54.0,2,2,5,5,1,1399,21.0065288543701,105.753555297852
2100000000.0,69.0,2,2,6,8,1,1,21.0024147033691,105.964111328125
2420000000.0,87.0,2,2,6,7,0,1,21.022161483764602,105.771797180176
2400000000.0,63.87,2,2,7,6,1,77,21.004817962646502,105.804672241211
8300000000.0,115.0,4,2,4,3,1,1399,21.0317993164063,105.814193725586
2000000000.0,59.0,2,2,4,3,1,1399,20.998958587646502,105.788032531738
2430000000.0,88.0,2,2,4,3,1,1,21.022161483764602,105.771797180176
2350000000.0,82.5,2,2,6,7,0,19,21.0020389556885,105.80166625976601
630000000.0,35.8,1,1,7,6,1,56,21.0156192779541,105.948608398438
2800000000.0,94.0,2,2,6,7,1,1,21.0296809,105.7914804
600000000.0,35.0,1,1,6,7,1,1,21.0115168,105.85334809999999
910000000.0,60.0,2,2,5,6,1,59,20.957574844360398,105.806900024414
3990000000.0,124.0,3,2,7,6,1,263,21.0919170379639,105.78500366210899
950000000.0,50.0,2,2,7,6,0,175,21.05616876094108,105.90206013219571
1250000000.0,76.0,2,2,6,6,0,214,21.0083923339844,105.73024749755899
1480000000.0,70.0,2,2,8,5,1,94,20.9834575653076,105.78564453125
1020000000.0,56.0,2,2,3,4,1,272,20.9635982513428,105.82803344726601
18000000000.0,313.0,5,6,3,4,1,48,21.0151062011719,105.72484588622999
2700000000.0,78.0,2,1,6,7,1,149,21.0443172454834,105.877861022949
2600000000.0,78.0,3,2,6,6,1,149,21.0443172454834,105.877861022949
1800000000.0,66.8,2,2,6,7,1,46,21.0523986816406,105.78018188476601
1850000000.0,51.0,2,2,6,7,0,358,21.0058059692383,105.79437255859399
1767000000.0,80.0,2,2,7,5,1,182,20.9830436706543,105.757339477539
1840000000.0,66.0,2,2,7,6,0,1,21.0292072296143,105.764450073242
3400000000.0,93.1,3,2,8,5,1,1,21.0004196166992,105.803436279297
2800000000.0,127.0,3,3,5,8,1,32,20.97843933105469,105.77264404296899
1900000000.0,71.0,2,2,5,8,1,149,21.0295810699463,105.850410461426
1300000000.0,74.0,2,1,7,6,1,45,21.0374660491943,105.907508850098
2080000000.0,83.4,3,2,7,6,1,149,21.0385034950604,105.90808868408199
1600000000.0,64.5,2,2,7,6,0,1,20.9742625,105.88338940000001
2200000000.0,63.0,2,2,4,6,1,1399,21.0065288543701,105.753555297852
828000000.0,33.0,1,1,5,6,1,1399,21.0065288543701,105.753555297852
5700000000.0,128.0,3,2,5,8,0,59,21.0277194976807,105.78589630127001
3500000000.0,98.0,3,3,6,8,1,113,21.0160980224609,105.79248809814501
2700000000.0,82.6,3,2,7,6,1,98,20.969203948974602,105.876914978027
2550000000.0,91.2,2,2,7,6,0,1,21.0004196166992,105.803436279297
3300000000.0,71.5,2,2,2,1,1,59,21.0277194976807,105.78589630127001
1800000000.0,76.0,2,2,2,1,1,11,20.979290008544897,105.78546142578101
2900000000.0,132.0,3,3,6,7,0,106,20.9865188598633,105.78639984130899
1570000000.0,59.0,2,1,6,7,0,1399,21.0065288543701,105.753555297852
1280000000.0,43.0,1,1,6,7,1,1399,21.0065288543701,105.753555297852
3300000000.0,111.0,3,2,6,7,0,1,20.9947719573975,105.80612945556601
3300000000.0,110.0,3,3,7,7,0,118,20.9760246276855,105.761596679688
1400000000.0,69.0,2,2,7,6,0,1,21.0404987335205,105.90479278564501
1650000000.0,69.19,2,2,7,6,0,18,21.0576000213623,105.88459777832001
1310000000.0,69.21,2,2,6,7,1,1,21.0404987335205,105.90479278564501
3300000000.0,138.0,4,3,6,7,0,98,20.9842433929443,105.808448791504
4800000000.0,103.0,3,2,7,6,1,44,20.9984378814697,105.866737365723
1650000000.0,94.0,3,2,5,7,1,118,20.9760246276855,105.761596679688
1750000000.0,76.0,2,1,7,5,1,94,20.9834575653076,105.78564453125
550000000.0,25.0,2,2,7,6,0,1,21.0083785,105.8258902
960000000.0,62.2,2,2,7,6,1,272,20.962467193603498,105.79236602783199
3650000000.0,109.7,3,2,7,6,0,1,21.000560760498,105.80291748046899
3600000000.0,86.0,3,2,7,6,1,1399,20.998958587646502,105.788032531738
1800000000.0,66.8,2,2,7,6,1,46,21.0523986816406,105.78018188476601
2880000000.0,102.0,3,2,7,6,1,1,21.022161483764602,105.771797180176
2200000000.0,71.0,2,2,7,6,1,113,21.0160980224609,105.79248809814501
2850000000.0,61.8,2,2,2,1,1,146,21.081007003784197,105.81809234619101
1000000000.0,55.0,2,2,2,1,0,64,20.991436004638697,105.756065368652
5300000000.0,88.0,2,2,8,5,0,358,21.064899444580103,105.827049255371
1600000000.0,55.0,2,1,7,6,1,1399,21.0065288543701,105.753555297852
2900000000.0,80.0,2,2,7,6,1,1399,21.0365676879883,105.760482788086
3200000000.0,106.45,3,2,7,6,0,98,20.965379714965803,105.850639343262
2250000000.0,60.0,2,1,7,6,0,358,21.0058059692383,105.79437255859399
3900000000.0,97.0,3,2,7,6,1,263,21.0919170379639,105.78500366210899
1750000000.0,70.0,2,1,1,1,0,1,21.009857699999998,105.8189633
1400000000.0,65.0,2,2,1,2,0,37,20.9760246276855,105.761596679688
4600000000.0,86.0,2,2,7,6,1,1,21.0082607269287,105.796043395996
2800000000.0,89.0,2,2,8,5,0,1,20.998046875,105.80354309082001
3900000000.0,109.0,2,2,7,6,1,1399,21.002666473388697,105.8154296875
3000000000.0,81.0,2,2,7,6,1,1399,21.0365676879883,105.760482788086
6700000000.0,111.0,3,2,6,7,0,358,21.064899444580103,105.827049255371
2600000000.0,84.5,2,2,5,8,0,48,21.0247650146484,105.785766601563
2400000000.0,61.0,2,2,5,8,1,146,21.081007003784197,105.81809234619101
1900000000.0,55.0,2,2,6,7,1,77,20.985540390014602,105.79894256591801
4300000000.0,86.0,2,2,6,7,1,1,21.0082607269287,105.796043395996
3000000000.0,101.0,3,2,2,1,1,263,20.996685028076197,105.873847961426
2900000000.0,114.0,3,2,6,5,1,68,20.9824485778809,105.782279968262
1350000000.0,69.0,2,2,6,7,0,175,21.0626907348633,105.90833282470699
1200000000.0,50.0,2,2,6,7,0,1,21.043005800000003,105.7752763
3500000000.0,103.0,3,2,6,6,0,1,21.0450408,105.79217959999998
3100000000.0,78.78,2,2,7,6,0,1399,21.0365676879883,105.760482788086
1830000000.0,115.0,3,2,7,6,0,1,21.0292072296143,105.764450073242
3450000000.0,98.7,3,2,6,3,1,98,20.965379714965803,105.850639343262
2200000000.0,76.0,2,2,6,7,1,20,20.9894237518311,105.866561889648
1650000000.0,55.0,2,2,6,7,0,1,21.031921,105.82513999999999
2900000000.0,97.0,3,2,4,6,1,149,21.0295810699463,105.850410461426
2100000000.0,92.0,3,2,4,3,1,60,20.9605541229248,105.845962524414
1200000000.0,48.1,2,1,7,6,1,1399,21.0065288543701,105.753555297852
2600000000.0,78.23,3,2,5,7,1,1,20.9739685058594,105.82169342041
2350000000.0,103.6,3,2,3,2,1,4,20.9717483520508,105.839065551758
1500000000.0,108.0,3,2,3,4,0,1,21.0548635,105.8884966
1620000000.0,46.0,2,2,6,7,1,1399,21.0065288543701,105.753555297852
830000000.0,56.0,2,2,7,8,0,59,20.957574844360398,105.806900024414
1900000000.0,78.5,2,2,7,6,1,1,21.0367447690558,105.792309015252
3200000000.0,120.0,4,2,3,3,1,5,21.0330371856689,105.761665344238
4250000000.0,120.0,3,1,4,3,1,1,21.0012748,105.8393044
2800000000.0,88.0,3,2,8,5,1,68,20.9824485778809,105.782279968262
3920000000.0,130.8,3,2,8,6,1,30,21.0292377471924,105.79385375976601
2370000000.0,120.0,3,2,4,5,1,50,20.962711334228498,105.77342987060499
2200000000.0,58.0,2,1,4,3,1,146,21.081007003784197,105.81809234619101
2750000000.0,69.0,2,2,8,5,1,1399,20.998958587646502,105.788032531738
2800000000.0,89.0,3,2,7,8,1,37,21.015119552612305,105.77783203125
2200000000.0,84.0,2,2,7,6,0,220,21.0403366088867,105.76758575439501
2800000000.0,82.0,3,2,8,5,0,77,21.004817962646502,105.804672241211
2650000000.0,63.87,2,2,8,5,0,77,21.004817962646502,105.804672241211
3000000000.0,80.0,3,2,7,6,0,77,21.004817962646502,105.804672241211
2700000000.0,74.0,2,2,7,6,1,1399,21.0190830230713,105.78173065185499
1800000000.0,45.0,2,1,3,4,0,24,21.0505809783936,105.79224395752001
3300000000.0,91.7,3,2,3,4,1,1,21.0313606262207,105.780097961426
2100000000.0,59.0,2,1,8,5,1,149,21.0443172454834,105.87786102294922
1483000000.0,52.0,2,1,8,5,0,1,20.956588745117198,105.844886779785
4500000000.0,128.0,3,2,5,8,1,36,21.027410507202106,105.793510437012
2400000000.0,88.0,2,2,5,8,0,46,21.008733749389602,105.790229797363
1300000000.0,62.0,2,2,4,3,1,1,21.0798377990723,105.78685760497999
3700000000.0,107.0,3,2,4,3,1,1399,21.0197982788086,105.780708312988
3600000000.0,99.0,3,2,4,3,1,263,21.0853502998375,105.790840148925
3600000000.0,99.0,3,2,4,3,1,139,21.072135925293,105.810997009277
3100000000.0,73.0,2,2,4,3,1,263,21.0919170379639,105.78500366210899
2600000000.0,93.0,3,2,7,6,1,48,20.9996452331543,105.799385070801
3400000000.0,74.7,2,2,3,4,1,62,21.0555438995361,105.805130004883
4200000000.0,123.0,4,2,7,6,1,32,20.985431671142603,105.839340209961
3700000000.0,84.5,2,2,7,6,0,56,21.06853675842289,105.802764892578
3300000000.0,84.7,2,2,5,8,0,139,21.0786514282227,105.802612304688
3400000000.0,83.0,2,2,4,1,0,119,21.053024291992198,105.798637390137
5100000000.0,130.0,4,3,4,3,0,263,21.03342628479,105.77883148193399
3590000000.0,91.0,2,2,6,7,0,26,21.0519065856934,105.80905914306601
8150000000.0,163.0,3,2,4,3,0,263,21.0786514282227,105.802612304688
5070000000.0,147.91,4,2,6,7,0,133,21.0639667510986,105.805503845215
4790000000.0,131.2,4,3,1,2,0,263,21.03342628479,105.77883148193399
8200000000.0,188.5,4,3,7,6,1,263,21.0919170379639,105.78500366210899
6200000000.0,124.8,2,2,3,4,0,263,21.0786514282227,105.802612304688
1795000000.0,59.0,2,1,6,7,1,1399,21.0065288543701,105.753555297852
2100000000.0,83.4,3,2,6,7,1,19,21.031446456909197,105.900825500488
4100000000.0,85.0,3,2,6,7,1,1399,20.998958587646502,105.788032531738
2100000000.0,83.4,3,2,6,7,0,149,21.0295810699463,105.850410461426
2100000000.0,84.0,3,2,6,7,1,40,21.0577354431152,105.91335296630899
1500000000.0,50.0,2,1,6,7,1,1399,21.0461521148682,105.915649414063
1900000000.0,106.6,3,2,5,8,1,1,20.932672500610398,105.85007476806601
3000000000.0,81.88,3,2,3,4,1,214,21.0495662689209,105.778594970703
1000000000.0,56.0,2,2,8,6,1,272,20.96473503112789,105.826362609863
750000000.0,45.0,1,1,8,5,1,272,20.963598251342773,105.82803344726562
3650000000.0,117.0,3,2,1,2,0,26,21.046581268310547,105.79739379882812
1450000000.0,74.6,2,1,6,6,1,45,21.0374660491943,105.907508850098
1400000000.0,40.0,2,1,5,6,1,1,21.0265402,105.8264479
2200000000.0,71.22,2,2,6,6,1,98,20.99576187133789,105.805473327637
2500000000.0,69.0,2,2,7,5,0,77,21.004817962646502,105.804672241211
1400000000.0,83.4,2,2,7,6,0,182,20.9798679351807,105.74391937255899
1800000000.0,50.0,2,1,5,8,1,1,21.0255158,105.8275913
1800000000.0,50.0,2,1,6,8,1,1,21.0255158,105.8275913
1600000000.0,54.0,2,2,6,7,1,1399,21.0365676879883,105.760482788086
940000000.0,68.0,2,2,6,7,0,19,20.9397029876709,105.787254333496
3600000000.0,109.0,2,2,2,1,1,1399,20.9947910308838,105.86784362792999
3420000000.0,94.3,2,2,4,3,1,1399,20.9947910308838,105.86784362792999
3100000000.0,139.0,3,2,8,5,1,9,20.9636821746826,105.77370452880899
3200000000.0,87.0,2,2,3,4,1,1399,20.9947910308838,105.86784362792999
1400000000.0,52.0,2,2,3,4,1,1,20.956588745117198,105.844886779785
5300000000.0,88.0,2,2,6,7,0,358,21.064899444580103,105.827049255371
6500000000.0,146.0,3,2,6,7,0,358,21.064899444580103,105.827049255371
3500000000.0,106.5,3,2,3,2,1,263,20.996685028076197,105.873847961426
2600000000.0,73.0,2,2,4,3,1,1399,20.9947910308838,105.86784362792999
1300000000.0,44.0,2,1,4,3,0,1,21.021903299999998,105.81577320000001
1950000000.0,117.0,3,2,4,3,0,35,20.9762554168701,105.762649536133
1500000000.0,74.0,2,2,4,3,1,214,21.002981185913104,105.732055664063
1790000000.0,96.0,2,2,5,6,1,214,21.002981185913104,105.732055664063
1450000000.0,76.0,3,2,7,6,1,214,21.0083923339844,105.73024749755899
3800000000.0,107.0,3,2,8,6,1,98,21.029411315918,105.768753051758
1250000000.0,79.3,2,2,7,7,0,17,20.959997177124,105.798553466797
3500000000.0,103.0,3,2,6,6,1,1,21.0450408,105.79217959999998
7200000000.0,143.81,3,2,6,7,0,1399,20.998958587646502,105.788032531738
2050000000.0,86.0,3,2,6,7,1,1,21.04097557067871,105.91366577148438
1500000000.0,53.9,2,1,7,6,1,149,21.0295810699463,105.850410461426
1921000000.0,74.5,2,2,8,5,1,149,21.037351921402,105.907745361328
2013000000.0,83.0,3,2,6,7,0,149,21.0395148698003,105.908603668213
1800000000.0,67.0,2,2,6,7,1,40,21.0577354431152,105.91335296630899
2660000000.0,80.64,2,2,6,7,1,48,20.9996452331543,105.799385070801
3650000000.0,109.7,3,2,6,7,1,1,21.000560760498,105.80291748046899
1500000000.0,55.0,2,1,6,7,1,1,21.00241470336914,105.964111328125
1900000000.0,97.0,2,2,6,7,1,175,20.9739627838135,105.78907012939501
1650000000.0,80.0,2,1,5,8,0,175,20.9739627838135,105.78907012939501
965000000.0,49.0,2,2,6,7,1,21,21.036306381225604,105.933120727539
2690000000.0,73.4,2,2,6,7,0,48,20.999645233154297,105.79938507080078
920000000.0,67.0,2,2,6,7,1,19,20.9397029876709,105.787254333496
1900000000.0,65.0,2,2,6,7,1,40,21.0577354431152,105.91335296630899
2800000000.0,68.0,2,2,7,6,1,1399,21.0190830230713,105.78173065185499
1950000000.0,59.5,2,2,7,6,0,1399,20.998958587646502,105.788032531738
2280000000.0,84.0,2,2,7,6,1,32,20.985431671142603,105.839340209961
1900000000.0,65.0,2,2,6,7,1,40,21.0577354431152,105.91335296630899
3134000000.0,104.0,3,2,6,7,0,220,21.0403366088867,105.76758575439501
2450000000.0,61.5,2,2,6,7,1,1399,20.998958587646502,105.788032531738
3100000000.0,86.0,2,2,2,1,1,1399,21.0365676879883,105.760482788086
3200000000.0,69.0,1,1,5,8,1,1399,21.0197982788086,105.780708312988
2600000000.0,78.0,2,2,8,6,1,60,21.0457458496094,105.86637878417999
4100000000.0,116.7,3,2,8,5,0,263,21.0919170379639,105.78500366210899
3500000000.0,91.0,3,2,8,5,0,26,21.0519065856934,105.80905914306601
1900000000.0,97.0,3,2,8,5,1,30,21.0096874237061,105.72159576416
2240000000.0,94.04,3,2,6,7,0,45,21.037466049194336,105.90750885009766
4300000000.0,119.0,3,2,6,7,1,1399,21.0365676879883,105.760482788086
3100000000.0,84.0,2,2,6,7,0,133,21.0639667510986,105.805503845215
5500000000.0,168.0,3,2,6,7,0,133,21.0639667510986,105.805503845215
2600000000.0,60.49,1,2,6,7,0,2,20.9673748016357,105.754013061523
1700000000.0,90.0,3,2,6,7,0,1,20.9837408,105.8500372
5600000000.0,131.5,3,2,6,7,1,1399,21.002666473388697,105.8154296875
3000000000.0,108.0,3,2,4,3,1,263,20.996685028076197,105.873847961426
3000000000.0,108.0,3,2,4,3,0,263,20.996685028076197,105.873847961426
4050000000.0,89.0,3,2,4,3,0,1399,20.994333267211896,105.86756134033199
2000000000.0,72.44,2,2,7,6,1,17,20.973217010498,105.778854370117
7050000000.0,111.0,3,2,8,5,0,358,21.064899444580103,105.827049255371
1800000000.0,63.0,2,2,8,5,0,1,21.0024147033691,105.964111328125
2700000000.0,70.0,2,2,8,5,0,54,21.0209789276123,105.791061401367
2780000000.0,75.0,2,2,4,3,1,1399,20.9947910308838,105.86784362792999
2000000000.0,80.0,2,2,4,3,0,98,20.976398468017603,105.814575195313
1150000000.0,29.0,2,2,7,6,1,1399,20.998958587646502,105.788032531738
1090000000.0,50.0,2,1,8,5,0,50,20.96089682700052,105.74097896231771
5800000000.0,127.5,3,2,8,5,1,59,21.027719497680664,105.78589630126952
5300000000.0,118.0,3,2,7,6,1,56,21.06853675842289,105.802764892578
4000000000.0,109.0,2,2,7,6,1,1399,21.002666473388697,105.8154296875
2250000000.0,75.0,2,2,7,6,1,52,20.9945335388184,105.789390563965
3200000000.0,85.0,2,2,6,7,1,133,21.0639667510986,105.805503845215
2940000000.0,81.0,3,2,6,7,1,33,21.0371780395508,105.87306976318399
1060000000.0,28.0,2,2,5,8,1,1399,20.998958587646502,105.788032531738
2700000000.0,99.75,3,2,5,8,0,220,21.0403366088867,105.76758575439501
3300000000.0,110.0,3,2,8,6,1,220,21.0403366088867,105.76758575439501
3800000000.0,106.8,3,2,7,6,0,113,21.0160980224609,105.79248809814501
2470000000.0,83.0,2,2,8,5,1,1,21.022161483764602,105.771797180176
2100000000.0,74.55,2,2,7,6,0,220,21.0403366088867,105.76758575439501
3000000000.0,110.62,3,2,5,8,1,220,21.0403366088867,105.76758575439501
2600000000.0,99.0,3,2,6,7,0,220,21.0403366088867,105.76758575439501
1521000000.0,89.0,3,2,6,7,0,1,20.96728515625,105.778175354004
2100000000.0,105.0,3,2,5,8,0,17,20.9906978607178,105.787773132324
2600000000.0,78.0,3,2,6,7,1,1,20.9739685058594,105.82169342041
2800000000.0,118.91,3,2,8,5,1,220,21.0403366088867,105.76758575439501
4600000000.0,107.0,3,2,4,3,1,62,21.0555438995361,105.805130004883
3300000000.0,66.0,2,2,8,5,1,1399,20.998958587646502,105.788032531738
4200000000.0,150.0,4,3,8,5,1,52,20.9945335388184,105.789390563965
3300000000.0,83.0,2,2,3,2,1,119,21.053024291992198,105.798637390137
3567000000.0,92.0,2,2,6,7,1,98,21.029411315918,105.768753051758
4400000000.0,120.0,3,2,6,7,0,46,21.0044555664063,105.802528381348
2650000000.0,88.6,2,2,5,3,1,30,21.0292377471924,105.79385375976601
6800000000.0,128.0,3,2,7,6,1,33,21.0360012054443,105.78246307372999
978000000.0,74.0,2,2,7,6,0,68,20.9824485778809,105.782279968262
3100000000.0,90.0,2,2,2,1,1,1399,20.9947910308838,105.86784362792999
3900000000.0,98.0,3,3,2,6,1,146,21.081007003784197,105.81809234619101
3300000000.0,143.0,3,3,2,1,0,220,21.0403366088867,105.76758575439501
4280000000.0,128.0,3,2,7,6,1,40,21.0190162658691,105.79320526122999
1000000000.0,49.5,2,1,8,5,0,50,20.961099337691568,105.74127388000451
1900000000.0,62.0,2,2,8,5,0,77,20.985540390014602,105.79894256591801
1950000000.0,70.63,2,2,8,5,0,1,21.028341293335,105.768539428711
11000000000.0,212.9,4,3,1,4,1,263,21.078651428222656,105.8026123046875
3110000000.0,93.6,3,2,8,5,0,98,21.029411315918,105.768753051758
9000000000.0,275.0,3,4,7,6,0,1,20.9930381774902,105.78835296630899
5100000000.0,112.0,3,2,2,1,1,1399,20.9947910308838,105.86784362792999
4200000000.0,105.0,2,2,7,6,1,1399,21.002666473388697,105.8154296875
3200000000.0,107.0,3,2,7,6,1,1,20.9947719573975,105.80612945556601
4000000000.0,86.0,3,2,2,1,0,62,21.0555438995361,105.805130004883
4150000000.0,98.0,3,2,2,1,0,44,20.9984378814697,105.866737365723
3700000000.0,71.1,2,2,2,1,1,59,21.0277194976807,105.78589630127001
5000000000.0,145.0,4,5,2,1,0,32,21.024976730346697,105.791229248047
1670000000.0,107.0,3,2,1,4,1,182,20.9798679351807,105.74391937255899
3400000000.0,94.0,2,2,2,6,1,98,21.029411315918,105.768753051758
2547000000.0,95.54,3,2,7,6,1,68,20.9824485778809,105.782279968262
1100000000.0,56.0,2,1,7,6,0,182,20.9798679351807,105.74391937255899
2450000000.0,98.0,2,2,2,6,0,45,20.9938678741455,105.861846923828
3100000000.0,82.0,2,2,8,5,1,33,21.0371780395508,105.87306976318399
2300000000.0,72.0,2,2,8,5,1,19,21.00026512146,105.86993408203101
1200000000.0,86.0,2,2,5,8,1,182,20.9798679351807,105.74391937255899
4000000000.0,121.0,3,2,6,5,1,149,21.0443172454834,105.877861022949
1860000000.0,74.0,2,2,6,7,0,182,20.9830436706543,105.757339477539
2360000000.0,83.0,3,2,8,5,1,1,21.0409755706787,105.91366577148399
1400000000.0,73.0,2,2,5,8,0,118,20.9760246276855,105.761596679688
2850000000.0,121.0,3,2,5,8,1,106,20.9865188598633,105.78639984130899
1950000000.0,94.52,3,2,7,6,0,18,21.065502166748,105.88831329345699
2750000000.0,114.0,3,2,7,6,1,106,20.9865188598633,105.78639984130899
4500000000.0,139.5,3,3,8,6,0,12,20.993824005127,105.80697631835899
1500000000.0,66.86,2,2,8,5,1,22,20.9753150939941,105.78067779541
5300000000.0,117.6,3,2,7,6,1,56,21.06853675842289,105.802764892578
4100000000.0,116.0,3,2,7,6,1,133,21.0639667510986,105.805503845215
1850000000.0,102.8,3,3,7,5,0,118,20.9760246276855,105.761596679688
3200000000.0,85.0,2,2,3,4,1,263,21.0919170379639,105.78500366210899
4100000000.0,86.0,3,2,3,4,0,1,21.026187896728498,105.79099273681601
3000000000.0,85.0,2,2,6,7,0,1,20.9974040985107,105.804061889648
1280000000.0,65.1,2,2,8,6,1,82,20.9732913970947,105.82000732421899
1670000000.0,62.7,2,2,8,5,0,7,20.9993877410889,105.807266235352
10700000000.0,154.0,4,3,4,3,1,11,21.055467605590803,105.795883178711
2800000000.0,88.0,2,2,1,2,1,52,21.0511112213135,105.800590515137
3700000000.0,116.0,4,3,8,6,1,59,21.0277194976807,105.78589630127001
960000000.0,65.0,2,2,8,5,0,272,20.962467193603498,105.79236602783199
1550000000.0,55.0,2,1,8,5,1,1,20.998032000000002,105.85034250000001
8200000000.0,115.0,3,2,7,6,1,1399,21.0317993164063,105.814193725586
