Giá,Diện tích,Số phòng ngủ,Số toilet,Chủ đầu tư
2450000000.0,105.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
3620000000.0,112.9,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
1170000000.0,66.0,2,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
3200000000.0,90.0,3,3,Công ty CP Đầu tư Phú Thượng 
2450000000.0,58.0,2,2,Công ty CP Đầu tư Phú Thượng 
1200000000.0,54.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
1860000000.0,76.7,2,2,Công ty Cổ phần TASCO
2300000000.0,58.0,1,1,Công ty CP Đầu tư Phú Thượng 
2394000000.0,71.4,2,2,Công ty xây dựng 319 Bộ Quốc phòng
2257000000.0,83.0,3,2,
4400000000.0,116.0,3,2,Công ty CP Tập đoàn Sunshine
580000000.0,32.0,1,1,
3100000000.0,94.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
3200000000.0,99.0,3,2,
3400000000.0,74.0,2,2,Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội 
3300000000.0,103.0,3,2,
2100000000.0,59.0,2,1,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
1300000000.0,75.6,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
4200000000.0,86.0,2,2,Công ty CP ACC - Thăng Long
3100000000.0,83.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
15000000000.0,285.0,5,5,Tập đoàn Vingroup
1900000000.0,65.0,2,1,Công ty CP Xây dựng số 3 - VINACONEX3
4500000000.0,149.0,3,3, Công ty TNHH Một thành viên quản lý và phát triển nhà Hà Nội
1600000000.0,68.0,2,2,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam
1730000000.0,70.0,2,2,
3600000000.0,97.0,2,2,Tập đoàn Vingroup
4100000000.0,88.0,2,2,
1040000000.0,66.3,2,2,
4500000000.0,112.0,2,2,Tập đoàn Vingroup
1900000000.0,67.0,2,1,
8500000000.0,137.0,3,3,Tập đoàn Vingroup
2750000000.0,102.0,3,2,Công ty CP Ngôi sao An Bình
1800000000.0,96.0,3,2,
1990000000.0,71.0,2,2,
1937000000.0,67.0,2,2,Công ty TNHH Thiên Hương
2100000000.0,85.0,3,2,Công ty TNHH MTV đầu tư Phương Đông
4300000000.0,110.0,3,2,Tập đoàn Vingroup
1690000000.0,73.9,2,2,Công ty TNHH MTV đầu tư Phương Đông
7600000000.0,144.0,3,2,Công ty CP Tập đoàn Sunshine
3050000000.0,73.0,2,2,Tập đoàn Vingroup
1370000000.0,82.0,3,2,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
1370000000.0,56.0,2,1,
1550000000.0,70.0,2,2,Công ty CP Đầu tư Xây dựng NHS
2300000000.0,118.0,3,2,Công ty CP Đầu tư Văn Phú - Invest
4550000000.0,106.0,3,2,Tập đoàn Vingroup
1800000000.0,70.9,2,2,
1800000000.0,70.0,3,2,
3200000000.0,84.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3000000000.0,90.8,3,2,
2250000000.0,84.0,2,2,
2600000000.0,76.0,2,2,
3300000000.0,95.0,3,2,Tân Hoàng Minh Group
1420000000.0,86.0,3,2,Công ty CP Đầu tư và Xây dựng Xuân Mai
1050000000.0,68.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
6.0,6.0,6,6,6
2650000000.0,67.7,2,2,
1500000000.0,35.0,1,1,Tân Hoàng Minh Group
2500000000.0,70.0,2,2,Công ty TNHH 19-12 Bắc Hà
4500000000.0,145.0,3,2,Tập đoàn Vingroup
3400000000.0,100.0,3,2,Tập đoàn CapitaLand
3700000000.0,96.5,2,2,Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy
4000000000.0,117.0,3,2,Công ty CP Tập đoàn Sunshine
2380000000.0,74.5,2,2,Công ty Cổ phần Địa ốc MB
540000000.0,31.0,1,1,
2450000000.0,87.0,3,2,Công ty CP Xây dựng và Kỹ thuật Việt Nam 
2800000000.0,80.0,3,2,
2000000000.0,53.62,1,1,Công ty TNHH Gamuda Land Việt Nam
1250000000.0,72.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1950000000.0,65.0,2,1,
2200000000.0,59.0,2,1,
2300000000.0,71.22,2,2,Công ty CP Sông Đà 7
1050000000.0,57.0,2,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
3600000000.0,84.5,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
3750000000.0,96.5,2,2,Công ty CP Đầu tư Thương mại Dịch vụ Cầu Giấy
3300000000.0,110.0,2,2,
3300000000.0,94.0,3,2,Công ty CP Đầu tư Phát triển nhà và Xây dựng Tây Hồ
2800000000.0,73.0,2,2,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
1200000000.0,43.0,1,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
5800000000.0,123.0,3,2,Tập đoàn Vingroup
1600000000.0,58.0,2,1,Công ty CP Tu tạo và Phát triển nhà - Handico
820000000.0,48.0,1,1,
1911000000.0,57.0,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
2400000000.0,78.0,2,2,Công ty CP Đầu tư Hải Phát
2070000000.0,68.0,2,2,Công ty CP Eco Land
7430000000.0,220.0,5,4,Công ty TNHH Phát triển T.H.T
1200000000.0,70.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2800000000.0,96.56,3,2,Công ty CP Sông Đà 7
1065000000.0,54.1,2,1,Công ty CP Hóa Dầu Quân Đội
2300000000.0,75.0,2,2,Công ty CP Đầu tư và Thương mại Thủ Đô
1550000000.0,74.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1100000000.0,55.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
2750000000.0,101.0,3,2,Công ty CP Đầu tư và Thương mại Thủ Đô
800000000.0,45.0,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
1150000000.0,63.0,2,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
4200000000.0,93.0,3,2,Công ty TNHH Indochina Land
1810000000.0,66.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2400000000.0,70.0,2,2,Công ty TNHH 19-12 Bắc Hà
3900000000.0,99.8,3,2,
2100000000.0,71.2,2,2,Công ty CP Sông Đà 7
4200000000.0,150.0,3,3,Công ty CP Đầu tư và Thương mại Thủ Đô
1360000000.0,54.0,2,1,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
370000000.0,36.0,1,1,Xí nghiệp Xây dựng Tư nhân Số 1 Lai Châu
2400000000.0,63.6,2,2,
4640000000.0,131.0,3,3,Công ty CP Tập đoàn Sunshine
3400000000.0,103.0,2,2,
9800000000.0,201.0,4,4,Công ty TNHH Indochina Land
3800000000.0,232.0,5,5,Công ty CP SME Hoàng Gia
9000000000.0,275.0,5,5,Công ty CP Đầu tư XD và xuất nhập khẩu Phục Hưng
3600000000.0,139.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
1900000000.0,58.0,2,1,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
2800000000.0,142.0,3,2,Công ty CP Đầu tư Hải Phát
3800000000.0,87.3,3,2,Công ty xây dựng 319 Bộ Quốc phòng
1250000000.0,46.0,1,1,
2166000000.0,86.0,3,2,
1800000000.0,60.0,2,1,
3350000000.0,120.0,3,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
1400000000.0,56.0,2,2,
2400000000.0,73.0,2,2,
2470000000.0,92.0,3,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
2650000000.0,69.0,2,2,Tập đoàn Vingroup
2000000000.0,83.0,3,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
3311000000.0,123.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2400000000.0,68.0,2,2,Công ty CP Đầu tư Văn Phú - Invest
1160000000.0,56.55,2,1,
2350000000.0,88.0,2,2,Công ty CP Vimeco
3100000000.0,102.0,3,2,Công ty CP Đầu tư và Thương mại Thủ Đô
4000000000.0,116.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
1200000000.0,43.0,1,1,
4000000000.0,153.0,4,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
4900000000.0,109.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2630000000.0,98.0,3,2,
3400000000.0,143.0,3,3,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
3600000000.0,86.0,2,2,Tổng công ty 36 - Bộ quốc phòng
15000000000.0,267.0,4,5,Công ty TNHH phát triển khu đô thị Nam Thăng Long
3300000000.0,78.0,2,2,Công ty CP xây dựng số 1 Hà Nội
3300000000.0,122.0,3,2,
2200000000.0,78.0,2,2,Công ty CP Xây lắp Điện 1
4850000000.0,70.0,2,2,Công ty CP Đầu Tư Xây Dựng và Phát Triển Đô Thị Sông Đà
2850000000.0,92.3,3,2,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp
3900000000.0,97.0,3,2,Công ty CP Đầu tư Văn Phú - Invest
2000000000.0,65.0,2,2,Công ty CP Ngôi sao An Bình
3200000000.0,89.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3300000000.0,73.2,2,2,Công ty CP Đầu tư Xây dựng Phát triển nhà số 7 Hà Nội 
950000000.0,37.5,1,1,
2900000000.0,111.3,3,2,Công ty CP Đầu tư và Thương mại Thủ Đô
9300000000.0,126.3,2,3,Công ty CP Tập đoàn Trung Thủy
6300000000.0,93.0,2,2,Công ty CP Tập đoàn Trung Thủy
2700000000.0,68.0,2,2,Công ty Đầu tư Xây dựng số 2 Hà Nội
2800000000.0,74.0,2,2,Công ty TNHH 19-12 Bắc Hà
9100000000.0,172.0,3,3,Tập đoàn Hòa Phát
5100000000.0,100.0,3,2,Tân Hoàng Minh Group
3500000000.0,95.0,3,2,Công ty CP Đầu tư Phú Thượng 
3300000000.0,99.0,3,2,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
1600000000.0,62.0,2,1,Tổng công ty Phát triển Phát thanh Truyền hình Thông tin Emico
3550000000.0,143.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
4400000000.0,144.0,3,2,Công ty CP TID
2540000000.0,95.54,3,2,Công ty Booyoung
1860000000.0,54.0,2,1,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
2200000000.0,142.0,4,3,Tập đoàn Anh Quân Strong 
1500000000.0,62.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
1800000000.0,96.4,3,2,Công ty CP Eurowindow Holding
1950000000.0,65.0,2,1,Công ty TNHH Thiên Hương
1980000000.0,71.0,2,2,
3000000000.0,72.9,2,2,Công ty CP Tập đoàn Sunshine
4400000000.0,105.0,3,2,Công ty CP Tập đoàn Sunshine
1490000000.0,55.6,2,1,
2900000000.0,105.0,3,2,Công ty Cổ phần Đầu tư Mai Linh
2300000000.0,90.0,3,2,Công ty CP Đầu tư - Thiết kế và Xây dựng Việt Nam
2850000000.0,64.0,2,2,Công ty CP Đại Việt Trí Tuệ
10900000000.0,136.0,3,3,Tân Hoàng Minh Group
2150000000.0,75.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2280000000.0,74.0,2,2,Công ty CP Đầu tư và Thương mại Thủ Đô
5500000000.0,88.0,2,2,Tân Hoàng Minh Group
26000000.0,207.0,4,3,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
2000000000.0,67.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2400000000.0,85.0,2,2,Công ty Cổ phần Đầu tư Mai Linh
1450000000.0,72.0,2,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
4700000000.0,103.0,3,2,Công ty CP Tập đoàn Sunshine
1720000000.0,87.0,3,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1900000000.0,83.0,2,2,Công ty CP Sông Đà 7
1830000000.0,97.0,3,2,Công ty CP Đầu tư Kinh doanh và Phát triển hạ tầng KCN Phúc Hà
4300000000.0,110.0,3,2,Công ty CP Xây dựng Bảo tàng Hồ Chí Minh
3000000000.0,82.2,2,2,Công ty Đầu tư Xây dựng số 2 Hà Nội
1900000000.0,62.0,2,1,
2700000000.0,93.0,3,2,
2350000000.0,73.4,3,2,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp
8000000000.0,178.0,3,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
2600000000.0,65.0,2,1,Công ty Đầu tư Xây dựng số 2 Hà Nội
16000000000.0,267.0,4,3,
3550000000.0,81.0,2,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
1050000000.0,30.0,1,1,
3200000000.0,90.45,3,2,Công ty CP Đầu tư Phú Thượng 
1400000000.0,56.0,2,1,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1070000000.0,50.0,2,1,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
1400000000.0,120.0,3,2,Tổng Công ty Đầu tư Phát triển Nhà và Đô thị HUD
2850000000.0,76.6,2,2,
2020000000.0,92.0,3,2,Công ty CP Đầu tư Hải Phát Thủ Đô
1650000000.0,69.0,2,2,Công ty CP Đầu tư Hải Phát Thủ Đô
2300000000.0,92.0,3,2,Công ty CP Đầu tư Hải Phát Thủ Đô
3000000000.0,74.0,2,2,Công ty TNHH phát triển khu đô thị Nam Thăng Long
1041000000.0,36.0,1,1,Tập đoàn Vingroup
2200000000.0,72.0,2,2,
2690000000.0,91.0,3,2,
2950000000.0,73.0,2,2,Tập đoàn Vingroup
1500000000.0,52.6,2,1,Công ty CP Xây dựng và Thương mại Bắc Hà
999000000.0,74.0,3,2,Tập đoàn Mường Thanh
1690000000.0,55.0,2,1,Tập đoàn Vingroup
9100000000.0,69.0,3,3,
1560000000.0,60.0,2,1,Công ty TSQ Việt Nam
3200000000.0,101.0,3,2,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp
6400000000.0,110.0,3,2,Tập đoàn Sun Group
1200000000.0,65.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
1920000000.0,75.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
5800000000.0,132.0,3,2,Tập đoàn Vingroup
2250000000.0,75.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2000000000.0,67.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2650000000.0,95.0,3,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
2100000000.0,75.0,2,2,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
1200000000.0,47.0,1,1,
1300000000.0,79.3,2,2,Công ty TNHH Khải Hưng
3500000000.0,103.0,3,2,
7200000000.0,143.81,3,2,Tập đoàn Vingroup
1700000000.0,80.0,2,2,Công ty CP Thi công cơ giới xây lắp
2200000000.0,79.0,2,2,Công ty CP Đầu tư và Thương mại Thăng Long
1480000000.0,83.0,2,2,Công ty CP Sông Đà Thăng Long
7000000000.0,186.0,4,3,Tập đoàn Vingroup
1350000000.0,84.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
3600000000.0,97.5,2,2,Tập đoàn Vingroup
820000000.0,30.0,1,1,
1260000000.0,78.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
1500000000.0,121.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
6500000000.0,146.0,3,3,Tân Hoàng Minh Group
2150000000.0,70.0,2,2,Công ty CP Nông sản Agrexim
1800000000.0,56.0,2,1,Tập đoàn Vingroup
2000000000.0,52.0,1,1,Tập đoàn Vingroup
1900000000.0,95.0,3,2,Công ty TNHH Nhà nước MTV Kinh doanh Dịch vụ nhà Hà Nội
1700000000.0,106.0,3,2,Công ty CP Sông Đà 7
1550000000.0,57.0,1,1,Công ty CP Xây dựng và Thương mại Bắc Hà
1480000000.0,78.0,2,2,Công ty CP Sông Đà 7
5700000000.0,127.5,3,2,Tổng công ty Xây dựng Thanh Hóa - Công ty Cổ phần
3400000000.0,87.3,3,2,Công ty xây dựng 319 Bộ Quốc phòng
850000000.0,35.0,1,1,
3800000000.0,79.0,2,2,Tập đoàn Vingroup
648000000.0,38.0,2,1,
5500000000.0,115.0,3,2,Tổng công ty 36 - Bộ quốc phòng
3700000000.0,80.0,2,2,Tổng công ty 36 - Bộ quốc phòng
17000000.0,67.0,2,2,Công ty CP Bất động sản Hải Phát
1290000000.0,76.0,3,2,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
4000000000.0,116.0,3,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
1850000000.0,98.5,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2400000000.0,95.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
3800000000.0,116.0,3,2,Tổng Công ty Viglacera
1170000000.0,54.0,2,1,Công ty CP Đầu tư và Xây dựng Quốc tế Vigeba
2200000000.0,60.0,2,1,Tân Hoàng Minh Group
2200000000.0,103.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
3300000000.0,121.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2250000000.0,60.0,2,1,Tân Hoàng Minh Group
1260000000.0,67.0,2,2,
1180000000.0,56.55,2,1,
1150000000.0,68.8,2,1,Công ty CP Sông Đà - Hoàng Long 
2700000000.0,93.0,3,2,Công ty CP Tập đoàn Xây dựng và Thiết bị Công nghiệp CIE Corp
10400000000.0,167.0,3,3,Tập đoàn Vingroup
2950000000.0,74.0,2,2,Tập đoàn Vingroup
1400000000.0,83.4,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
8500000000.0,120.0,3,2,Tập đoàn Vingroup
4200000000.0,119.0,3,2,Tổng Công ty Viglacera
1150000000.0,62.0,2,1,Công ty CP Tập đoàn Nam Cường Hà Nội
1540000000.0,59.0,2,2,Công ty CP Đầu tư Hải Phát Thủ Đô
2000000000.0,71.0,2,2,Công ty CP Tập đoàn Nam Cường Hà Nội
1150000000.0,57.5,2,2,
2019000000.0,63.0,2,2,
7500000000.0,111.0,3,3,Tân Hoàng Minh Group
2500000000.0,93.0,3,2,Công ty CP Xây dựng số 3 - VINACONEX3
1230000000.0,62.5,2,2,
6550000000.0,130.0,3,2,Tập đoàn Sun Group
4800000000.0,96.0,3,2,Tập đoàn Vingroup
3200000000.0,78.6,2,2,Tập đoàn Vingroup
2600000000.0,60.49,1,1,Công ty CP Phát triển Đô thị Quốc tế Việt  Nam
1700000000.0,90.0,2,2,
6600000000.0,134.0,3,3,Tập đoàn Sun Group
6.0,6.0,6,6,6
4200000000.0,110.0,3,2,Tập đoàn Vingroup
4600000000.0,107.7,3,2,HD Mon Holdings
6600000000.0,130.0,3,2,Tập đoàn Sun Group
2450000000.0,127.0,3,2,Tổng Công ty Đầu tư phát triển nhà và đô thị Bộ Quốc Phòng 
1500000000.0,55.0,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
1500000000.0,60.0,2,2,Tổng công ty 36 - Bộ quốc phòng
1780000000.0,55.0,2,1,Tập đoàn Vingroup
1770000000.0,61.0,2,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
860000000.0,55.96,2,1,
1350000000.0,45.46,1,1,Công ty TNHH Bất động sản và Xây dựng Việt Hưng
4150000000.0,130.0,3,2,Công ty CP Đầu tư Phát triển nhà và Xây dựng Tây Hồ
2100000000.0,62.0,2,2,
1150000000.0,56.0,2,1,
3100000000.0,102.0,3,2,Công ty CP Tập đoàn Nam Cường Hà Nội
1900000000.0,67.5,2,2,Công ty CP Xây lắp Điện 1
2200000000.0,80.0,2,2,Công ty CP Đầu tư và Thương mại Thăng Long
2900000000.0,98.0,2,2,Công ty Xây dựng Dân Dụng
1280000000.0,80.0,2,2,Công ty CP Đầu tư và Xây dựng HUD3
3500000000.0,102.0,3,2,Công ty TNHH Thương mại - Quảng cáo - Xây dựng - Địa ốc Việt Hân
2080000000.0,83.4,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
2550000000.0,72.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
1750000000.0,54.0,2,1,Tập đoàn Vingroup
3500000000.0,119.0,3,2,Tổng công ty CP Xuất nhập khẩu và Xây dựng Việt Nam
2350000000.0,77.6,2,2,Công ty CP Đầu tư Hải Phát
1700000000.0,74.0,2,2,Công ty CP Đầu tư Văn Phú - Invest
1850000000.0,65.0,2,1,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
5000000000.0,98.0,2,2,Tập đoàn Sun Group
1890000000.0,65.0,2,2,Công ty TNHH Thiên Hương
1500000000.0,66.4,2,2,
2300000000.0,133.0,3,2,Tổng Công ty Đầu tư phát triển nhà và đô thị Bộ Quốc Phòng 
4200000000.0,103.0,3,2,Tập đoàn Vingroup
2850000000.0,71.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
989000000.0,48.0,2,2,Công ty CP Đầu tư Phát triển Nhà Thăng Long - Việt Nam
3800000000.0,111.0,3,2,Công ty CP Đầu tư Xây dựng số 9 Hà Nội
3500000000.0,82.0,3,2,Công ty xây dựng 319 Bộ Quốc phòng
1030000000.0,46.0,1,1,Doanh nghiệp tư nhân xây dựng số 1 tỉnh Điện Biên
4600000000.0,90.0,2,2,Tập đoàn Sun Group
4900000000.0,93.0,2,2,Tập đoàn Sun Group
3700000000.0,120.0,3,2,Tập đoàn Vingroup
7500000000.0,125.0,3,2,Tập đoàn Sun Group
2950000000.0,83.0,3,2,Công ty CP Xuất nhập khẩu tổng hợp Hà Nội - Geleximco
3400000000.0,109.5,2,2,Tập đoàn Vingroup
9200000000.0,162.0,4,3,Tập đoàn Sun Group
2850000000.0,70.0,2,2,Tập đoàn Vingroup
3900000000.0,118.0,3,2,Tập đoàn Vingroup
2700000000.0,76.0,2,2,Công ty CP Đầu tư và Xây dựng số 1 Hà Nội
4350000000.0,78.0,2,2,Tập đoàn Sun Group
3150000000.0,102.0,3,2,Công ty CP Ngôi sao An Bình
2000000000.0,61.4,2,2,Công ty CP Ngôi sao An Bình
4000000000.0,185.0,4,3,Công ty CP Đầu tư Phát triển Đô thị và KCN Sông Đà - Sudico
1950000000.0,45.0,1,1,
6600000000.0,80.0,2,2,Tập đoàn Vingroup
2500000000.0,88.0,2,2,
7000000000.0,164.0,3,3,Tập đoàn Vingroup
1260000000.0,60.0,2,1,Công ty CP Đầu tư Văn Phú - Invest
5350000000.0,108.0,3,2,Tổng Công ty CP Thương mại Xây dựng
2950000000.0,91.0,3,2,
2750000000.0,88.0,2,2,Công ty CP Vimeco
980000000.0,54.0,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
2760000000.0,115.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2100000000.0,107.0,3,2,Công ty CP Xây dựng và Thương mại Bắc Hà
1980000000.0,74.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
2020000000.0,69.0,2,2,Công ty CP Xây dựng và Phát triển Hạ tầng Đô thị - BID Việt Nam
1750000000.0,70.0,2,2,Công ty CP Xây dựng và Thương mại Bắc Hà
5300000000.0,113.0,2,2,Công ty TNHH Indochina Land
3300000000.0,102.0,2,2,Công ty CP Đầu tư Bất động sản Hapulico
1800000000.0,60.5,2,1,Tổng Công ty Đầu Tư và Phát Triển Nhà Hà Nội - Handico
1280000000.0,65.1,2,2,Công ty CP Xây dựng số 2 - Vinaconex2
3000000000.0,100.0,2,2,Công ty CP Đầu tư Dịch vụ Tài chính Hoàng Huy
1800000000.0,63.0,2,2,Công ty TNHH Thiên Hương
2800000000.0,91.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
3280000000.0,75.0,2,2,Tập đoàn Vingroup
2360000000.0,74.4,2,2,
1220000000.0,47.0,1,1,
3050000000.0,80.0,2,2,Tập đoàn Vingroup
2250000000.0,68.0,2,2,Công ty CP Đầu tư Địa ốc Sông Hồng
4800000000.0,118.0,3,2,Công ty CP Phát triển tài trợ  Địa ốc R.C
2300000000.0,92.0,3,2,Công ty CP Đầu tư Bất động sản Đông Đô - BQP
3100000000.0,84.0,2,2,Tổng công ty Đầu tư Phát triển Hạ tầng đô thị - UDIC
3600000000.0,99.0,2,2,Công ty CP Đầu tư và Phát triển Hòa Bình - HBI
1320000000.0,49.0,2,1,Công ty CP Xây dựng số 2 - Vinaconex2
